,Unnamed: 0,class,question,sub_class,pos,ner
2349,2349,NUM,Em que data se deu a primeira trasmissão da CNN ?,date,"['ADP', 'PRON', 'NOUN', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'ORG', '']"
2350,2350,DESC,Porque é que as eleições presidenciais dos E.U.A. se realizam em Novembro ?,reason,"['SCONJ', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADJ', 'VERB', 'PROPN', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', 'LOC', '', '', '', 'LOC', '']"
2351,2351,NUM,Quantas ranhuras tem um centavo ?,count,"['VERB', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '']"
2352,2352,HUM,Qual é era o nome verdadeiro de Marilyn Monroe ?,ind,"['ADV', 'VERB', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'PER', 'PER', '']"
2353,2353,NUM,Quantos soldados americanos continuam desaparecidos da guerra do Vietnam ?,other,"['PROPN', 'PROPN', 'ADJ', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['MISC', '', '', '', '', '', 'MISC', 'MISC', 'MISC', '']"
2354,2354,ABBR,Qual é acrónimo de National Bureau of Investigation ?,abb,"['SCONJ', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'ORG', 'ORG', 'ORG', 'ORG', '']"
2355,2355,DESC,Como é que a marijuana conduz ao consumo de outras drogas ?,manner,"['ADV', 'ADP', 'NOUN', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '']"
2356,2356,HUM,Que pai e filho ganharam a Medalha de Honra ?,ind,"['SCONJ', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'ORG', 'ORG', 'ORG', '']"
2357,2357,NUM,Quantos jogos de basebol consecutivos jogou Lou Gehrig ?,count,"['NUM', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'PROPN', 'PROPN', 'PUNCT']","['MISC', '', '', '', '', '', 'PER', 'PER', '']"
2358,2358,HUM,Que escolas secundárias estão incluídas na South Florida Ice Hockey league ?,gr,"['SCONJ', 'NOUN', 'ADJ', 'VERB', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'LOC', 'LOC', 'LOC', 'LOC', '', '']"
2359,2359,NUM,Quantos tipos diferentes de doninhas existem ?,count,"['PROPN', 'VERB', 'ADJ', 'ADP', 'NOUN', 'VERB', 'PUNCT']","['MISC', '', '', '', '', '', '']"
2360,2360,HUM,Quem é o profeta de Medina ?,ind,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', 'LOC', '']"
2361,2361,ENTY,Qual é o nome do jornal de Salt Lake City ?,cremat,"['ADV', 'VERB', 'DET', 'NOUN', 'ADV', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'LOC', 'LOC', 'LOC', '']"
2362,2362,NUM,Em que ano é que Spielberg fez “O Tubarão” ?,date,"['ADP', 'PRON', 'NOUN', 'VERB', 'SCONJ', 'PROPN', 'VERB', 'PROPN', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', 'PER', '', '', 'MISC', 'MISC', '', '']"
2363,2363,DESC,Qual é o significado do termo zoológico ruminante ?,def,"['ADV', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'ADJ', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
2364,2364,HUM,Qual é o nome da mulher que estava com John Belushi quando ele morreu ?,ind,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADP', 'PROPN', 'PROPN', 'ADV', 'PRON', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'PER', 'PER', '', '', '', '']"
2365,2365,DESC,O que é a hipermetropia ?,def,"['X', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '']"
2366,2366,ENTY,De que cor é normalmente a ficha de póquer com menos valor ?,color,"['ADP', 'PRON', 'NOUN', 'VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '']"
2367,2367,LOC,O que é que a maior parte dos turistas visita em Reims ?,other,"['X', 'PRON', 'ADP', 'NOUN', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', 'LOC', '']"
2368,2368,ENTY,Quem produz o maior esperma – o elefante ou o rato ?,animal,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PROPN', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '']"
2369,2369,ENTY,Em que livro posso encontrar a história do Aladino ?,cremat,"['ADP', 'PRON', 'NOUN', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'PER', '']"
2370,2370,LOC,Que cidade dos Estados Unidos produz mais petróleo ?,city,"['SCONJ', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', 'LOC', 'LOC', '', '', '', '']"
2371,2371,DESC,Como se pronuncia “Tzimisce” ?,manner,"['SCONJ', 'PRON', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'LOC', '', '']"
2372,2372,ENTY,Como se chama a bolsa de valores de Tóquio ?,termeq,"['SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'LOC', '']"
2373,2373,NUM,Qual é a percentagem de crianças com dois a onze anos que veem “Os Simposons” ?,perc,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NUM', 'ADP', 'NUM', 'SYM', 'PRON', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', 'MISC', 'MISC', '', '']"
2374,2374,ENTY,Que programa de TV foi premiado a 15. de Janeiro de 1981 ?,cremat,"['SCONJ', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'ADP', 'NUM', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'NUM', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', 'LOC', '', '', '']"
2375,2375,LOC,Qual foi o único país do hemisfério ocidental a juntar-se ao boicote liderado pela Rússia aos Jogos Olímpicos de Verão de 1984 ?,country,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'DET', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'PROPN', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'NUM', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'LOC', '', '', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', '']"
2376,2376,LOC,Em que parte de África se localiza Moçambique ?,other,"['ADP', 'PRON', 'NOUN', 'ADP', 'PROPN', 'PRON', 'VERB', 'PROPN', 'PUNCT']","['', '', '', '', 'LOC', '', '', 'LOC', '']"
2377,2377,ABBR,Qual é o termo abreviado usado para designar o Nacional Bureau of Investigation ?,abb,"['ADV', 'VERB', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'VERB', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'ORG', 'ORG', 'ORG', 'ORG', '']"
2378,2378,DESC,O que é o e-comércio ?,def,"['X', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '']"
2379,2379,HUM,"Que funeral viajou de comboio de Washington D.C. a Springfield, Illinois ?",ind,"['SCONJ', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'LOC', 'LOC', '', 'LOC', '', 'LOC', '']"
2380,2380,DESC,Come surgiram os nomes ?,manner,"['PRON', 'VERB', 'DET', 'SYM', 'PUNCT']","['PER', '', '', '', '']"
2381,2381,HUM,"Qual é a identidade pela Jonh Merrick, o nobre ogre da Inglaterra Victoriana, é mais conhecido ?",ind,"['ADV', 'VERB', 'DET', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'ADV', 'VERB', 'PUNCT']","['', '', '', '', '', 'PER', 'PER', '', '', '', '', '', 'LOC', '', '', '', '', '', '']"
2382,2382,HUM,Qual é o nome do marido dela ?,ind,"['ADV', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'PRON', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
2383,2383,HUM,Que empresa de cigarros nos incitou a: “Come to where the flavor is” ?,gr,"['SCONJ', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADP', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', '', '', '']"
2384,2384,HUM,Das seguintes quem não recebeu em 1983. o “Outstanding Mother Award” do Comité Nacional do Dia da Mãe ?,ind,"['PROPN', 'ADJ', 'PRON', 'ADV', 'VERB', 'ADP', 'NUM', 'PUNCT', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', 'MISC', 'MISC', 'MISC', '', '', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', '']"
2385,2385,HUM,Que estrela de Dinastia fez a sua estreia na 2th Century-Fox no The Virgin Queen ?,ind,"['SCONJ', 'NOUN', 'ADP', 'PROPN', 'VERB', 'DET', 'DET', 'NOUN', 'ADP', 'NUM', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', 'PER', '', '', '', '', '', '', 'LOC', '', 'MISC', 'MISC', 'MISC', '']"
2386,2386,LOC,Qual é o local de nascimento de Poe ?,other,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'PER', '']"
2387,2387,HUM,Que actriz detém o record de mais aparições na capa da Life ?,ind,"['SCONJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', 'MISC', 'MISC']"
2388,2388,ENTY,Qual foi o primeiro aparelho de TV a incluir um controlo remoto ?,other,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '']"
2389,2389,HUM,Que empresa usou a frase “Even your best friend won 't tell you” no seu anúncio ?,gr,"['SCONJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'PROPN', 'PROPN', 'DET', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2390,2390,ENTY,Que produto de primeiros socorros “Helps the hurt stop hurting” ?,product,"['SCONJ', 'NOUN', 'ADP', 'ADJ', 'SYM', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', 'MISC', '', '', '', '', '', '']"
2391,2391,DESC,Como é que os ultravioleta estragam o ADN das células da pele ?,manner,"['ADV', 'ADP', 'NOUN', 'DET', 'SYM', 'VERB', 'DET', 'PROPN', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '']"
2392,2392,DESC,Qual foi o veredicto no julgamento de Lizzie Borden ?,desc,"['PRON', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'PER', 'PER', '']"
2393,2393,HUM,Que Presidente dos E.U.A. tinha cunhados no Exército Confederado ?,ind,"['SCONJ', 'NOUN', 'ADP', 'PROPN', 'AUX', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', 'LOC', 'LOC', '', '', '', '', 'ORG', 'ORG', '']"
2394,2394,HUM,Quem é a Rainha da Holanda ?,ind,"['PRON', 'VERB', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', 'PER', 'PER', 'PER', '']"
2395,2395,DESC,"O que significa a palavra grega polis, como em Minneapolis ?",def,"['X', 'PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', 'LOC', '']"
2396,2396,LOC,Onde posso encontrar informação detalhada sobre Manchukuo ?,other,"['ADV', 'AUX', 'VERB', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'LOC', '']"
2397,2397,HUM,Que actor aprendeu a tocar saxofone e a falar russo para um papel num filme ?,ind,"['SCONJ', 'NOUN', 'AUX', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'ADP', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'X', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2398,2398,HUM,"Quem diz “If you don 't look good, we don't look good” ?",ind,"['PRON', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'X', 'X', 'ADJ', 'ADJ', 'ADJ', 'PUNCT']","['', '', '', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', '', '', '', '', '', '', '', '']"
2399,2399,HUM,Quem era o Secretário de Estado durante a administração Nixon ?,ind,"['PRON', 'VERB', 'DET', 'PROPN', 'ADP', 'PROPN', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT']","['', '', '', 'ORG', 'ORG', 'ORG', '', '', '', 'PER', '']"
2400,2400,NUM,Quanto dinheiro recebe cada jogador no início de uma partida de Monopólio ?,money,"['DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', 'PER', '']"
2401,2401,LOC,Onde é a loja de departmentos GUM ?,other,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'MISC', '']"
2402,2402,DESC,Qual é o significado literal de “D-DAY” ?,def,"['ADV', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'MISC', '', '', '']"
2403,2403,LOC,Que estado foi apelidado de “Green Mountain state” ?,state,"['SCONJ', 'NOUN', 'AUX', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
2404,2404,ENTY,O que é que transporta o esperma para a região pélvica ?,body,"['X', 'PRON', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '']"
2405,2405,NUM,Em que ano foi introduzido o multibanco ?,date,"['ADP', 'PRON', 'NOUN', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '']"
2406,2406,LOC,O que são todos os estados do sul dos Estados Unidos ?,state,"['X', 'PRON', 'VERB', 'DET', 'DET', 'SYM', 'ADP', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'LOC', 'LOC', '']"
2407,2407,HUM,Quem é Johny Carson ?,desc,"['PRON', 'VERB', 'PROPN', 'PROPN', 'PUNCT']","['', '', 'PER', 'PER', '']"
2408,2408,NUM,Quanto é 7847+5943 ?,other,"['ADV', 'VERB', 'NUM', 'SYM', 'NUM', 'PUNCT']","['', '', '', '', '', '']"
2409,2409,ENTY,Que livro tem o subtítulo A Preservação de Raças Favorecidas na Luta pela Vida ?,cremat,"['SCONJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'DET', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'VERB', 'PROPN', 'PUNCT']","['', '', '', '', '', 'MISC', 'MISC', 'MISC', 'MISC', '', '', '', '', 'MISC', 'MISC']"
2410,2410,DESC,Porque é que a varicela demora tanto tempo a passar ?,reason,"['SCONJ', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADJ', 'DET', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
2411,2411,HUM,Que advogados trabalham para o The Center for the Defense of Free Enterprise ?,ind,"['SCONJ', 'PROPN', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']"
2412,2412,DESC,Como é que os E.U.A. se tornaram detentores de um império na sequência  da Guerra Hispano-Americana ?,manner,"['ADV', 'ADP', 'NOUN', 'DET', 'PROPN', 'PRON', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'LOC', '', '', '', '', '', '', '', '', '', '', 'MISC', 'MISC', '']"
2413,2413,NUM,Qual é a data de nascimento de Dick Clark ?,date,"['X', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'PER', 'PER', '']"
2414,2414,DESC,O que significa o nome “Sheri” ?,def,"['X', 'PRON', 'VERB', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'LOC', '', '']"
2415,2415,ENTY,Qual é o único primata a quem falta pigmentação nas palmas das mãos ?,animal,"['ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2416,2416,NUM,Quantos lados iguais tem um triângulo escaleno ?,count,"['PROPN', 'PROPN', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['MISC', '', '', '', '', '', '', '']"
2417,2417,LOC,Em que universidade andou Bill Gates ?,other,"['ADP', 'PRON', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'PER', 'PER', '']"
2418,2418,LOC,Que constelação é conhecida como O Portador de Água ?,other,"['SCONJ', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', 'MISC', 'MISC', 'MISC', 'MISC', '']"
2419,2419,ENTY,"Que fábula tem a moral: “Quem tudo quer, tudo perde” ?",cremat,"['PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'PRON', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2420,2420,HUM,Que universidade dos E.U.A. possui a maior biblioteca ?,gr,"['SCONJ', 'NOUN', 'ADP', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', 'LOC', '', '', '', '', '']"
2421,2421,NUM,Em que ano foi criada a personagem dos desenhos animados Chilly Willy ?,date,"['ADP', 'PRON', 'NOUN', 'AUX', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', 'PER', 'PER', '']"
2422,2422,DESC,Como são os uniformes das escolas japonesas ?,desc,"['SCONJ', 'VERB', 'DET', 'SYM', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '']"
2423,2423,ENTY,Diga o nome de um jornal de Salt Lake City.,cremat,"['VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'LOC', 'LOC', 'LOC', '']"
2424,2424,LOC,Onde posso encontrar a história da língua tailandesa ?,other,"['ADV', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
2425,2425,LOC,Em que estado se encontra o Monte McKinley ?,state,"['ADP', 'PRON', 'NOUN', 'PRON', 'VERB', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'LOC', 'LOC', '']"
2426,2426,DESC,Como é que as pessoas reagiram à ideia do primeiro milénio ?,manner,"['ADV', 'ADP', 'NOUN', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '']"
2427,2427,HUM,Que clássico escritor espanhol disse: “Nem tudo o que reluz é ouro” ?,ind,"['SCONJ', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'PUNCT', 'PROPN', 'ADP', 'PRON', 'DET', 'PRON', 'VERB', 'VERB', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2428,2428,DESC,O que é swap math ?,def,"['X', 'PRON', 'VERB', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '', '', '']"
2429,2429,DESC,O que é a hipnoterapia ?,def,"['X', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '']"
2430,2430,ABBR,O que é RCD ?,exp,"['X', 'PRON', 'VERB', 'PROPN', 'PUNCT']","['', '', '', 'LOC', '']"
2431,2431,NUM,Qual é a população do Missouri ?,other,"['ADV', 'VERB', 'DET', 'NOUN', 'ADV', 'PROPN', 'PUNCT']","['', '', '', '', '', 'LOC', '']"
2432,2432,ENTY,Que gatos perseguiam Tweety Pie na primeira vez que ele apareceu em desenhos animados ?,animal,"['SCONJ', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'ADP', 'NOUN', 'VERB', 'PUNCT']","['', '', '', 'LOC', '', '', '', '', '', '', '', '', '', '', '']"
2433,2433,DESC,Qual é o significado bíblico das “pedras” ?,def,"['ADV', 'VERB', 'DET', 'NOUN', 'ADJ', 'VERB', 'NUM', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
2434,2434,HUM,A que organização pertence o Conselho de Segurança ?,gr,"['ADP', 'PRON', 'NOUN', 'VERB', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', 'ORG', 'ORG', 'ORG', '']"
2435,2435,NUM,Quando foi desenvolvido o motor de combustão interna ?,date,"['ADV', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
2436,2436,DESC,Como posso encontrar o meu biorritmo ?,manner,"['ADV', 'AUX', 'VERB', 'DET', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '']"
2437,2437,HUM,Quem pintou “Soft Self-Portrait with Grilled Bacon” ?,ind,"['PRON', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', 'PER', 'PER', 'PER', '', 'PER', 'PER', '', '']"
2438,2438,HUM,Que empresa tem no mercado um champô “só para morenas” ?,gr,"['SCONJ', 'NOUN', 'AUX', 'ADP', 'VERB', 'DET', 'NOUN', 'PROPN', 'ADV', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '']"
2439,2439,ENTY,Como se chama a fobia ao toque ?,dismed,"['SCONJ', 'PRON', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
2440,2440,ENTY,Qual é o nome do maior projecto de conservação de água na China ?,event,"['ADV', 'VERB', 'DET', 'NOUN', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', 'LOC', '']"
2441,2441,HUM,Quem matou César ?,ind,"['PRON', 'VERB', 'PROPN', 'PUNCT']","['', '', 'PER', '']"
2442,2442,LOC,Onde é Kings Canyon ?,other,"['ADV', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', 'LOC', 'LOC', '']"
2443,2443,DESC,Qual é a letra da canção cantada por “Banana in Pajamas” ?,desc,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'DET', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'PER', 'PER', '', '', '', '']"
2444,2444,DESC,Porque é que os transplantes de órgãos agora têm mais sucesso ?,reason,"['SCONJ', 'ADP', 'NOUN', 'DET', 'SYM', 'ADP', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '']"
2445,2445,ENTY,Qual é o programa de computador mais usado ?,cremat,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
2446,2446,DESC,Qual é a raiz de todo o mal ?,desc,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
2447,2447,ENTY,Que animal tem a melhor audição ?,animal,"['SCONJ', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '']"
