,Unnamed: 0,class,question,sub_class,pos,ner
2517,2517,LOC,¿Que capital sudamericana es el mundo 's el mas alto?,city,"['PUNCT', 'SCONJ', 'NOUN', 'ADJ', 'AUX', 'DET', 'NOUN', 'SYM', 'CONJ', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['', 'LOC', '', '', '', '', '', '', '', '', '', '', '']"
2518,2518,DESC,¿Que el poema lirico son a la Estrella la Bandera Adornada con lentejuelas?,desc,"['PUNCT', 'SCONJ', 'DET', 'NOUN', 'ADJ', 'AUX', 'ADP', 'DET', 'PROPN', 'DET', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', 'LOC', 'LOC', 'LOC', 'LOC', '', '', '']"
2519,2519,LOC,Llame un campo de batalla de guerra civil,other,"['VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ']","['MISC', '', '', '', '', '', '', '']"
2520,2520,NUM,¿Cuando le hacen trigo de invierno de planta?,date,"['PUNCT', 'SCONJ', 'PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '']"
2521,2521,DESC,¿Que hara una br&250;jula en el espacio exterior?,desc,"['PUNCT', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', 'MISC', '', '', '', '', '']"
2522,2522,NUM,¿Cuantos condados estan en Indiana?,count,"['PUNCT', 'DET', 'ADJ', 'VERB', 'ADP', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', 'LOC', '']"
2523,2523,HUM,¿Que colegio hizo Dikembe Mutombo asisten?,gr,"['PUNCT', 'PRON', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PUNCT']","['', '', '', '', 'PER', 'PER', '', '']"
2524,2524,HUM,¿A quien debia la primera actriz aparecer en un sello?,ind,"['PUNCT', 'ADP', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '', '']"
2525,2525,HUM,¿A quien la primera negra era a la estrella en el Folies Bergeres?,ind,"['PUNCT', 'ADP', 'PRON', 'DET', 'ADJ', 'NOUN', 'AUX', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '', '', 'MISC', 'MISC', 'MISC']"
2526,2526,ENTY,Que Aesop 's fabula tiene la moraleja: la raza es no siempre al rapido.¿Lento y estable esta obligado a ganar?,cremat,"['SCONJ', 'PROPN', 'SYM', 'CONJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADV', 'ADV', 'ADP', 'NOUN', 'CONJ', 'ADJ', 'DET', 'ADJ', 'ADP', 'VERB', 'PUNCT']","['', 'PER', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2527,2527,LOC,¿Que tira famosa de la tierra es un viaje del barco de 15 minutos a traves de la Laguna Veneciana de Venecia?,other,"['PUNCT', 'SCONJ', 'VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'LOC', 'LOC', '', 'LOC', '']"
2528,2528,DESC,¿Como es tratada el agua para hacer caja fuerte para beber?,manner,"['PUNCT', 'SCONJ', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADJ', 'ADP', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '']"
2529,2529,DESC,¿Cual es una obligacion de hidrogeno?,def,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '']"
2530,2530,NUM,Lo que es el tipo de cambio entre Inglaterra y el U.S.?,money,"['DET', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'CONJ', 'DET', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'LOC', '', '', 'LOC', '']"
2531,2531,ENTY,¿Que quiere una mujer?,other,"['PUNCT', 'SCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '']"
2532,2532,NUM,¿Cual es el precio de proteccion de usar condones?,other,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '']"
2533,2533,ABBR,¿Que 's la abreviatura para sociedad limitada?,abb,"['PUNCT', 'SCONJ', 'SYM', 'CONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
2534,2534,LOC,¿Que continente tiene la mayor parte de rosas?,other,"['PUNCT', 'PRON', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', 'LOC', 'LOC', '', '', '', '', '', '', '']"
2535,2535,ENTY,¿Que novela rusa que abraza mas los 5 caracteres es puesta con las Guerras napoleonicas?,cremat,"['PUNCT', 'SCONJ', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADV', 'DET', 'NUM', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'PROPN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', 'MISC', 'MISC', 'MISC']"
2536,2536,DESC,¿Como escribe usted un analisis critico correcto de un poema?,manner,"['PUNCT', 'SCONJ', 'VERB', 'PRON', 'DET', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '']"
2537,2537,DESC,Como hacen compruebo si mi modem es v.¿9 compatible?,manner,"['SCONJ', 'VERB', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'AUX', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
2538,2538,ENTY,¿Que su favorito es en color?,color,"['PUNCT', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '']"
2539,2539,ENTY,"¿Cual es el nombre quimico mas largo, consistiendo en 35 cartas?",other,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'ADP', 'NUM', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '', '', '', '']"
2540,2540,NUM,¿Cuantas esquinas tiene un spritsail?,count,"['PUNCT', 'PROPN', 'ADJ', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', 'ORG', '', '', '', '', '']"
2541,2541,HUM,¿Que caracter de TV embotellado nacio en Bagdad?,ind,"['PUNCT', 'SCONJ', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'LOC', '']"
2542,2542,DESC,¿Cual es un multiplexor?,def,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '']"
2543,2543,ENTY,¿Que tarjeta de credito presenta un centurion en su cara?,other,"['PUNCT', 'SCONJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '']"
2544,2544,LOC,¿Cuales son las cuatro sierras mas grandes en el continente asiatico?,mount,"['PUNCT', 'PRON', 'AUX', 'DET', 'NUM', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '', '', '']"
2545,2545,DESC,¿Cual es el Poconos?,def,"['PUNCT', 'PRON', 'AUX', 'DET', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', 'LOC', '']"
2546,2546,DESC,"¿Que hace caliente medio, en ingles?",def,"['PUNCT', 'SCONJ', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'ADP', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
2547,2547,DESC,¿De que Jane Goodall es famosa?,reason,"['PUNCT', 'ADP', 'SCONJ', 'PROPN', 'PROPN', 'AUX', 'ADJ', 'PUNCT']","['', '', '', 'PER', 'PER', '', '', '']"
2548,2548,ENTY,¿Cual es la mision de Nike?,event,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', 'ORG', '']"
2549,2549,DESC,¿Cual es thalassemia?,def,"['PUNCT', 'PRON', 'AUX', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '']"
2550,2550,NUM,¿A que distancia puede usted ver?,dist,"['PUNCT', 'ADP', 'SCONJ', 'NOUN', 'AUX', 'PRON', 'VERB', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '']"
2551,2551,ENTY,¿Que el submarino ruso de propulsion nuclear hundio en el Mar noruego el 7 de abril de 1989?,veh,"['PUNCT', 'SCONJ', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADJ', 'DET', 'NUM', 'ADP', 'NOUN', 'ADP', 'NUM', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', 'LOC', '', '', '', '', '', '', '', '']"
2552,2552,DESC,¿Por que puede 't usted prueban algo cuando usted esta resfriado?,reason,"['PUNCT', 'ADP', 'SCONJ', 'AUX', 'SYM', 'CONJ', 'PRON', 'VERB', 'PRON', 'SCONJ', 'PRON', 'DET', 'NOUN', 'PUNCT']","['', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', '', '', '', '', '', '']"
2553,2553,LOC,¿Donde en la Biblia dice esto sobre Jesucristo 's a hermanos y hermanas?,other,"['PUNCT', 'PRON', 'ADP', 'DET', 'PROPN', 'VERB', 'PRON', 'ADP', 'PROPN', 'SYM', 'CONJ', 'ADP', 'NOUN', 'CONJ', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', 'MISC', '', '', '', 'PER', '', '', '', '', '', '', '']"
2554,2554,LOC,¿Que pais alardea del punto meridional en Europa continental?,country,"['PUNCT', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', 'LOC', '', '']"
2555,2555,NUM,¿Cuando creyo Nostradamus que la Guerra Mundial III comenzaria?,date,"['PUNCT', 'SCONJ', 'NOUN', 'PROPN', 'SCONJ', 'DET', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PUNCT']","['', '', '', 'PER', '', '', 'MISC', 'MISC', 'MISC', '', '']"
2556,2556,DESC,¿Que es tan poderoso sobre Barras de Poder?,desc,"['PUNCT', 'SCONJ', 'AUX', 'ADV', 'ADJ', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'LOC', 'LOC', 'LOC', '']"
2557,2557,ENTY,¿Que llaman los japoneses Japon?,termeq,"['PUNCT', 'SCONJ', 'VERB', 'DET', 'NOUN', 'PROPN', 'PUNCT']","['', '', '', '', '', 'PER', '']"
2558,2558,LOC,¿De que pais Brian Boru era un rey del 11o siglo?,country,"['PUNCT', 'ADP', 'SCONJ', 'VERB', 'PROPN', 'PROPN', 'AUX', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', 'PER', 'PER', '', '', '', '', '', '', '']"
2559,2559,DESC,¿Que pasa cuando una parte de cuerpo se duerme?,desc,"['PUNCT', 'SCONJ', 'VERB', 'SCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
2560,2560,ENTY,¿Que palabra inglesa tiene la mayor parte de cartas?,word,"['PUNCT', 'SCONJ', 'NOUN', 'ADJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
2561,2561,ENTY,Lo que la pelicula termina con la linea: Este es Sra.¿Maine normando?,cremat,"['DET', 'PRON', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'PROPN', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', 'MISC', '', '']"
2562,2562,HUM,Quien hizo la pregunta musical: ¿ha estado alguna vez usted a la tierra de señora electrica?,ind,"['PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT', 'AUX', 'AUX', 'DET', 'NOUN', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', 'LOC', '', '', '', '', '', '', '', '', '', '', '', '']"
2563,2563,HUM,Quien escribio: ¿los Poemas son hechos por tontos como mi pero solo Dios puede hacer un arbol?,ind,"['PRON', 'VERB', 'PUNCT', 'PUNCT', 'DET', 'PROPN', 'AUX', 'VERB', 'ADP', 'NOUN', 'SCONJ', 'DET', 'CONJ', 'ADV', 'PROPN', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', 'MISC', 'MISC', 'MISC', '', '', '', '', '', '', '', '', 'MISC', '', '', '', '', '']"
2564,2564,DESC,¿Cual es junio 's birthstone?,def,"['PUNCT', 'PRON', 'AUX', 'NOUN', 'SYM', 'CONJ', 'VERB', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '']"
2565,2565,LOC,¿Donde hizo la 6a reunion anual de expertos de bosque de Indonesia-Malasia ocurren?,other,"['PUNCT', 'PRON', 'VERB', 'DET', 'NUM', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'VERB', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '', '', 'LOC', '', 'LOC', '', '']"
2566,2566,DESC,¿Por que pedimos el control y no la cuenta en un restaurante?,reason,"['PUNCT', 'ADP', 'SCONJ', 'VERB', 'DET', 'NOUN', 'CONJ', 'ADV', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2567,2567,HUM,"¿Quien jugo la parte del Padrino en la pelicula, `el Padrino'?",ind,"['PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'DET', 'PROPN', 'SYM', 'PUNCT']","['MISC', 'MISC', '', '', '', '', 'LOC', '', '', '', '', '', '', 'MISC', 'MISC', 'MISC']"
2568,2568,NUM,¿Cuando era Londres 's Ferrocarril de Luz de Zonas portuarias construido?,date,"['PUNCT', 'SCONJ', 'AUX', 'PROPN', 'SYM', 'CONJ', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'ADJ', 'ADJ', 'PUNCT']","['', '', '', 'LOC', '', '', 'LOC', 'LOC', 'LOC', 'LOC', 'LOC', '', '', '']"
2569,2569,HUM,¿Quien invento el Wonderbra?,ind,"['PUNCT', 'PRON', 'VERB', 'DET', 'PROPN', 'PUNCT']","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']"
2570,2570,DESC,¿Cual es el origen del proverbio Una puntada a tiempo ahorra ciento ahorra nueve?,desc,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NUM', 'VERB', 'NUM', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']"
2571,2571,LOC,¿Que capital estatal viene &250;ltima por orden alfabetico?,city,"['PUNCT', 'SCONJ', 'NOUN', 'ADJ', 'VERB', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
2572,2572,DESC,¿Por que es la Accion de gracias un jueves?,reason,"['PUNCT', 'ADP', 'SCONJ', 'AUX', 'DET', 'PROPN', 'ADP', 'NOUN', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', 'MISC', '', '', '', '', '']"
2573,2573,DESC,¿Como hacen el trabajo de telefonos?,manner,"['PUNCT', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '']"
2574,2574,ENTY,¿Que 's la verdura principal en vichyssoise?,food,"['PUNCT', 'SCONJ', 'SYM', 'CONJ', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
2575,2575,NUM,¿Cuanto asesino Charles Manson el proceso &250;ltimo?,period,"['PUNCT', 'SCONJ', 'ADJ', 'PROPN', 'PROPN', 'DET', 'NOUN', 'PROPN', 'NUM', 'PUNCT']","['', 'ORG', '', 'PER', 'PER', '', '', '', '', '']"
2576,2576,NUM,¿Cuanto toma esto para su sangre para hacer un viaje completo por el cuerpo?,period,"['PUNCT', 'SCONJ', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', 'LOC', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2577,2577,HUM,Quien posee el San.¿Louis Rams?,ind,"['PRON', 'VERB', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', 'MISC', 'MISC', 'MISC']"
2578,2578,LOC,¿Donde esta antiguo Pro el Hombre de luchador Johnny Rubber Walker?,other,"['PUNCT', 'PRON', 'DET', 'ADJ', 'PROPN', 'DET', 'PROPN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'MISC', '', '', 'PER', 'PER', 'PER', '']"
2579,2579,ENTY,"Lo que la cerveza nos dice, Agarre todo el entusiasmo que usted puede conseguir.?",food,"['DET', 'PRON', 'DET', 'NOUN', 'PRON', 'VERB', 'PUNCT', 'PROPN', 'DET', 'DET', 'NOUN', 'PRON', 'PRON', 'AUX', 'VERB', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', 'PER', '', '', '', '', '', '', '', '', '']"
2580,2580,LOC,¿Cual es el centro geografico del estadounidense incluso Alaska y Hawai?,other,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADV', 'PROPN', 'CONJ', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', 'LOC', '', 'LOC', '']"
2581,2581,ENTY,¿Que lado de la cara hacen la mayor parte de artistas tienden a mostrar mas de en autorretratos?,other,"['PUNCT', 'SCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'VERB', 'ADV', 'ADP', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2582,2582,DESC,¿Cual es la diabetes?,def,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '']"
2583,2583,ENTY,¿Sobre que fenomeno esperaria usted leer en la publicacion mensual las Noticias Bigfoot?,event,"['PUNCT', 'ADP', 'SCONJ', 'ADJ', 'ADJ', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '', '', 'MISC', 'MISC', '']"
2584,2584,NUM,¿Cuando creen los MORMONES que Cristo nacio?,date,"['PUNCT', 'SCONJ', 'VERB', 'DET', 'PROPN', 'SCONJ', 'PROPN', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', 'MISC', '', 'PER', '', '']"
2585,2585,NUM,¿En que año fue nacida la actriz Joan Collins?,date,"['PUNCT', 'ADP', 'SCONJ', 'NOUN', 'AUX', 'VERB', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']","['', 'MISC', 'MISC', 'MISC', '', '', '', '', 'PER', 'PER', '']"
2586,2586,ENTY,¿Cual es un miedo de castigo?,dismed,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '']"
2587,2587,NUM,¿Cual es el sueldo medio del gerente de restaurante en Estados Unidos?,money,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', 'LOC', 'LOC', 'LOC', '']"
2588,2588,ENTY,¿Que la historieta a veces presenta un cartero llamo Beasley?,cremat,"['PUNCT', 'SCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'ADJ', 'ADJ', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', 'LOC', '']"
2589,2589,ENTY,¿Que dispositivo proporciono un nuevo modo de escuchar a la m&250;sica en 1963?,other,"['PUNCT', 'SCONJ', 'ADJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2590,2590,ENTY,"¿Que comera un niño el medio de, y salvara el chocolate en el exterior para &250;ltimo?",food,"['PUNCT', 'SCONJ', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'PUNCT', 'CONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2591,2591,NUM,"¿Por termino medio, cuanto tiempo toma esto para escribir a maquina un guion?",period,"['PUNCT', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'PRON', 'NOUN', 'VERB', 'PRON', 'ADP', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'PUNCT']","['', 'MISC', 'MISC', 'MISC', '', '', '', '', '', '', '', '', '', '', '', '']"
2592,2592,ABBR,¿Que hace la abreviatura que IOC significan?,exp,"['PUNCT', 'SCONJ', 'VERB', 'DET', 'NOUN', 'PRON', 'PROPN', 'VERB', 'PUNCT']","['', '', '', '', '', '', 'MISC', '', '']"
2593,2593,DESC,¿Que 's una tonelada corta?,def,"['PUNCT', 'SCONJ', 'SYM', 'CONJ', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '']"
2594,2594,NUM,¿Cuanto incuban los huevos cardinales?,period,"['PUNCT', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '']"
2595,2595,ENTY,¿Que dos partes de cuerpo cultivan toda su vida?,body,"['PUNCT', 'SCONJ', 'NUM', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
2596,2596,HUM,¿Que cirujano de Texas realizo el primer trasplante de corazon artificial?,ind,"['PUNCT', 'SCONJ', 'ADJ', 'ADP', 'PROPN', 'ADJ', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', 'LOC', '', '', '', '', '', '', '', '']"
2597,2597,LOC,¿Que pais tiene el puerto de Haifa?,country,"['PUNCT', 'SCONJ', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'LOC', '']"
2598,2598,ENTY,¿Cual es el ingrediente principal del yogur?,substance,"['PUNCT', 'PRON', 'AUX', 'DET', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '']"
2599,2599,ENTY,¿Cual es la receta para Huevos Benedict?,food,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', 'LOC', 'LOC', '']"
2600,2600,LOC,"¿Cual es la direccion para la oficina del gobierno principal en Roma, Italia?",other,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '', '', 'LOC', '', 'LOC', '']"
2601,2601,ENTY,Que 's U mas grande.S.¿cosecha agricola por peso?,food,"['SCONJ', 'SYM', 'CONJ', 'PROPN', 'PROPN', 'ADJ', 'PUNCT', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', 'MISC', '', '', '', '']"
2602,2602,ENTY,¿Que es usado el dispositivo electronico para producir demostraciones visuales correspondiente a señales electricas?,other,"['PUNCT', 'SCONJ', 'AUX', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2603,2603,DESC,¿Cual es goldenseal?,def,"['PUNCT', 'PRON', 'AUX', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', '', '']"
2604,2604,HUM,¿Quien aprovecho al maximo apariencias en el cuadrado de centro en Cuadrados de Hollywood?,ind,"['PUNCT', 'PRON', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '', '', 'LOC', 'LOC', 'LOC', '']"
2605,2605,DESC,¿Cual es la Colonia Perdida?,def,"['PUNCT', 'PRON', 'AUX', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', 'LOC', 'LOC', '']"
2606,2606,ENTY,¿Cual es la composicion quimica de Barbie?,substance,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', 'PER', '']"
2607,2607,NUM,¿Cuantos de cada 10 miembros de la Asociacion de Vaqueros de Rodeo nunca han trabajado un rancho?,count,"['PUNCT', 'VERB', 'ADP', 'DET', 'NUM', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'ADV', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', '', '', '', '', '', '']"
