,class,question,sub_class
2312,ENTY,¿Que usan las bandas de percusion del Caribe antillanas como instrumentos?,instru
2313,DESC,¿Por que pidio David Koresh la Brigada de Investigacion Criminal un procesador de textos?,reason
2314,LOC,Lo que es el estado de crecimiento mas rapido en el U.S.A.¿en 1998?,state
2315,NUM,¿Cuantos soldados americanos han muerto para su pais hasta ahora?,count
2316,ENTY,Lo que era el nombre del U.S.¿'s primero tripulo el programa espacial?,event
2317,HUM,¿Quien es Langston Hughes?,desc
2318,ENTY,¿Cuales eran los logros de Richard Nixon?,other
2319,LOC,¿De donde viene el cantante de opera Ileana Cotrubas?,other
2320,DESC,¿Como esta usted una bibliografia con un autor desconocido?,manner
2321,HUM,¿Saddam Hussein fue comparado a quien por el Presidente Bush?,ind
2322,NUM,¿Que año fue fundado el NAACP?,date
2323,NUM,¿En que el año hizo el poder de ganancia de Thatcher?,date
2324,HUM,"¿Quien escribio el libro, el Grinch Quien Robo la Navidad?",ind
2325,LOC,¿Donde puedo aprender sobre Samuel Gompers?,other
2326,HUM,¿Que persuade ganado 17 razas de Corona Triples?,ind
2327,LOC,Que U.S.¿declare 's el lago mas grande es el Lago Sam Rayburn?,state
2328,DESC,¿Cual es la pita griega?,def
2329,ENTY,¿Que hace al compañero de pavos reales con?,animal
2330,HUM,¿Quien agarro el poder de Milton Obote en 1971?,ind
2331,LOC,¿En que esta localizado el estado Cataratas del Niagara?,state
2332,NUM,¿Como caliente hace el interior de un volcan activo se ponen?,temp
2333,ENTY,¿Que instrumentos usa usted a crewel?,other
2334,DESC,¿Cual es narcolepsy?,def
2335,ENTY,¿Cual es el nombre de la era literaria americana que incluye 1896?,event
2336,ENTY,¿Que 's el termino para un organismo que vive en o en el otro?,termeq
2337,LOC,¿Donde esta el Plato hondo de Naranja?,other
2338,LOC,¿Que capital escandinava es construida a nueve islas relacionadas por el puente?,city
2339,HUM,¿Que actor famoso es el padre de estrella Alan Alda?,ind
2340,LOC,¿Donde esta localizado el Instituto de Smithsonian?,other
2341,DESC,¿Que hace el nombre 'Alexandra' media?,def
2342,NUM,¿Cual es el tamaño de Argentina?,volsize
2343,ENTY,¿Que añadiria usted a la mezcla de arcilla para producir la porcelana fina?,substance
2344,DESC,¿Cual es el leucemia?,def
2345,ENTY,"Lo que la balada de Stephen Sondheim termina: Bien, tal vez el proximo año.HTTP Status 500: Internal Server Error.?",cremat
2346,DESC,¿Como afecta la cola el vuelo de un milano?,manner
2347,NUM,¿Que fecha es Richard Nixon 's cumpleaños?,date
2348,ENTY,¿Que colmillo de pelicula es sepultado en el cementerio Pere-Lachaise en Paris?,animal
2349,HUM,¿Que pequeño muchacho y el perro viven en un zapato?,ind
2350,NUM,¿Que el por ciento del mundo 's agua dulce es encontrado en Canada?,perc
2351,NUM,¿La CNN 's primero emision ocurrio en que fecha?,date
2352,DESC,Por que son el U.S.¿elecciones presidenciales sostenidas en noviembre?,reason
2353,NUM,¿Cuantos surcos estan en una moneda de diez centavos?,count
2354,HUM,¿Cual era Marilyn Monroe 's verdadero nombre?,ind
2355,NUM,¿Que n&250;mero de soldados americanos permanecen no considerados de la guerra de Vietnam?,other
2356,ABBR,¿Cual es la sigla para la Oficina Nacional de la Investigacion?,abb
2357,DESC,¿Como conduce la marihuana a otras medicinas?,manner
2358,HUM,¿Que padre y el hijo ganaron la Medalla de Honor?,ind
2359,NUM,¿Cuantos juegos de beisbol consecutivos jugo Lou Gehrig?,count
2360,HUM,¿Que escuelas secundarias son incluidas en la liga de Hockey sobre Hielo de Florida del Sur?,gr
2361,NUM,¿Cuantos tipos diferentes de mofetas estan alli?,count
2362,HUM,¿Quien es el Profeta de Medina?,ind
2363,ENTY,¿Cual es el nombre de un periodico de Salt Lake City?,cremat
2364,NUM,¿Que año hizo Spielberg hacen Mandibulas?,date
2365,DESC,¿Que 's el sentido del termino zoologico rumiante?,def
2366,HUM,¿Cual es el nombre de la mujer que era con John Belushi cuando el murio?,ind
2367,DESC,¿Cual es hyperopia?,def
2368,ENTY,¿Que viruta de Poker en color es por lo general adjudicada el valor mas bajo?,color
2369,LOC,¿Que hace la mayor parte de visita de turistas en Reims?,other
2370,ENTY,¿Cual produce la esperma mas larga - un elefante o un raton?,animal
2371,ENTY,¿En que libro puedo encontrar la historia de Aladino?,cremat
2372,LOC,¿Que ciudad de los Estados Unidos produce el mas del aceite?,city
2373,DESC,¿Como pronuncia usted Tzimisce?,manner
2374,ENTY,¿Que 's el nombre de la Bolsa de Tokio?,termeq
2375,NUM,¿Que 's el porcentaje de niños envejecio dos a once quienes miran ` 'el Simpsons'?,perc
2376,ENTY,¿Que programa de television premiered el 15 de enero de 1981?,cremat
2377,LOC,¿Cual era el &250;nico pais en el Hemisferio Occidental para afiliarse al boicot conducido por los rusos de las Olimpiadas de Verano 1984?,country
2378,LOC,¿En que la parte de &193;frica esta localizado Mozambique?,other
2379,ABBR,¿Que es usado el termino abreviado para la Oficina Nacional de la Investigacion?,abb
2380,DESC,¿Cual es el e-comercio?,def
2381,HUM,"Cuyo tren de entierro viajo de Washington D.C.¿a Springfield, Illinois?",ind
2382,DESC,¿Como hizo nombres ocurren?,manner
2383,HUM,"¿Que 's la identidad conocida de John Merrick, el ogro noble de Victoriano Inglaterra?",ind
2384,HUM,¿Cual es su marido 's nombre?,ind
2385,HUM,"¿Que compañia de cigarrillo nos impulso, Venido a donde el sabor es?",gr
2386,HUM,¿Cual de lo siguiente no recibio un Premio de Madre Excepcional 1983 de la Madre Nacional 's Comite de Dia?,ind
2387,HUM,¿Que la estrella de Dinastia hizo su 2o debut de Zorro del siglo en la Reina Virgen?,ind
2388,LOC,¿Donde esta Poe 's lugar de nacimiento?,other
2389,HUM,¿Que actriz sostiene el registro para la mayor parte de apariencias en la tapa de la Vida?,ind
2390,ENTY,¿Que debia el primer televisor incluir un mando a distancia?,other
2391,HUM,"¿Llame la compañia que uso la linea, incluso su mejor amigo ganado 't le dice en su anuncio?",gr
2392,ENTY,¿A que el producto de primeros auxilios Ayuda al daño a dejar de hacer daño?,product
2393,DESC,¿Como daña la luz ultravioleta el ADN de celulas de piel?,manner
2394,DESC,¿Cual era el veredicto en el proceso de Lizzie Borden?,desc
2395,HUM,Que U.S.¿El presidente tenia a cuñados en el ejercito Confederado?,ind
2396,HUM,¿Quien es la Reina de Holanda?,ind
2397,DESC,"¿Que hace la palabra griega polis medio, como en Minneapolis?",def
2398,LOC,¿Donde puedo encontrar la informacion detallada sobre Manchukuo?,other
2399,HUM,¿Que actor aprendio a tocar el saxofono y decir al ruso para un papel en una pelicula?,ind
2400,HUM,"¿Quien dice, Si usted profesor universitario 't parece bien, nosotros profesor universitario 't parece bien?",ind
2401,HUM,¿Quien era el Ministro de Asuntos Exteriores durante la administracion Nixon?,ind
2402,NUM,¿Cuanto dinero hace a cada jugador se ponen a principios del juego en el Monopolio?,money
2403,LOC,¿Donde 's los grandes almacenes de GOMA?,other
2404,DESC,¿Que significa el literal del D-D&205;A?,def
2405,LOC,¿Que estado fue llamado el estado de Montaña Verde?,state
2406,ENTY,¿Que lleva la esperma en la region pelvica?,body
2407,NUM,¿Que año fue primero introducido el ATM?,date
2408,LOC,¿Cuales son todos los estados del sur de los Estados Unidos?,state
2409,HUM,¿Quien es Johnny Carson?,desc
2410,NUM,¿Que hace 7847 5943 igual?,other
2411,ENTY,¿Que libro es subtitulado la Preservacion de Razas Favorecidas en la Lucha para la Vida?,cremat
2412,DESC,¿Por que duran los chickenpoxs tan mucho tiempo?,reason
2413,HUM,¿Que abogados trabajan para el Centro para la Defensa de Libre Empresa?,ind
2414,DESC,Como hizo el U.S.¿entre en la posesion de un Imperio como consecuencia de la Guerra española-americana?,manner
2415,NUM,¿Cual es Dick Clark 's la fecha del nacimiento?,date
2416,DESC,¿Que hace el nombre Sheri medio?,def
2417,ENTY,¿Que debe el &250;nico primate carecer del pigmento en las palmas de sus manos?,animal
2418,NUM,¿Cuantos lados iguales estan alli en un triangulo scalene?,count
2419,LOC,¿Donde fue a la universidad Bill Gates?,other
2420,LOC,¿Que constelacion es conocida como el Portador de Agua?,other
2421,ENTY,Que cuento tiene la moraleja: ¿El que quiere todo no consigue nada?,cremat
2422,HUM,Que U.S.¿la universidad alardea de la biblioteca mas grande?,gr
2423,NUM,¿En que el año era el caracter de historieta con Frialdad Willy creado?,date
2424,DESC,¿A que parecen los uniformes escolares japoneses?,desc
2425,ENTY,Llame un periodico de Salt Lake City,cremat
2426,LOC,¿Donde puedo encontrar la historia de la lengua Taiwanese?,other
2427,LOC,¿En que el estado es el Montaje McKinley?,state
2428,DESC,¿Como respondio la gente a la idea del primer milenio?,manner
2429,HUM,¿Que escritor español clasico dijo No es oro todo lo que reluce?,ind
2430,DESC,¿Cuales son matematicas de cambio?,def
2431,DESC,¿Cual es la hipnoterapia?,def
2432,ABBR,¿Cual es RCD?,exp
2433,NUM,HTTP Status 500: Internal Server Error,other
2434,ENTY,¿Que gatos persiguieron la Tarta Tweety en su primer aspecto de historieta?,animal
2435,DESC,¿Que significa el biblico 'de piedras'?,def
2436,HUM,¿De que organizacion el Consejo de Seguridad es una parte?,gr
2437,NUM,¿Cuando fue desarrollado el motor de combustion interno?,date
2438,DESC,¿Como puedo averiguar mi biorritmo?,manner
2439,HUM,¿Quien pinto el Autorretrato Suave con el Tocino Asado a la parrilla?,ind
2440,HUM,¿Que mercados de compañia un champ&250; para morenas solo?,gr
2441,ENTY,¿Cual es un miedo de tocar?,dismed
2442,ENTY,¿Cual es el nombre del proyecto de conservacion de agua mas grande en China?,event
2443,HUM,¿Quien mato a Caesar?,ind
2444,LOC,¿Donde esta el Cañon de Reyes?,other
2445,DESC,¿Que las palabras son a la cancion cantada por el Platano en el Pijama?,desc
2446,DESC,¿Por que los trasplantes de organo son mas acertados hoy?,reason
2447,ENTY,¿Cual es el mas - programa de ordenador usado?,cremat
2448,DESC,¿Que la raiz de todos es el mal?,desc
2449,ENTY,¿Que animal tiene la mejor audiencia?,animal
2450,NUM,¿A que hora hace Willie pequeñito Winkie traspasan la ciudad?,date
2451,NUM,¿Que capitulo de los Idos con el Viento tiene al Mayordomo Rhett que abandona a Scarlett O 'Hara?,ord
2452,NUM,¿Que cantidad de dinero robo el ex-dictador filipino Marcos de la tesoreria?,money
2453,ENTY,¿Que pelicula presento a Shirley MacLaine como una prostituta y Jack Lemmon como un alcahuete?,cremat
2454,ENTY,¿Cual es un miedo de beber?,dismed
2455,LOC,¿Que pais asiatico una vez conmovido al deporte de enfrentamientos de grillo?,country
2456,NUM,¿Cuantas variedades de la manzana estan alli?,count
2457,HUM,¿Quien es Conde Cinzano?,desc
2458,HUM,¿A quien 's gano la mayor parte de Oscars para el diseño de traje?,ind
2459,ENTY,¿Que novela de Ernest Hemingway tenia la Fiesta de titulo trabajadora?,cremat
2460,ENTY,¿En que color de propiedades de Monopolio son conseguidos el mas a menudo?,color
2461,ENTY,¿Que tapa de disco de Beatles honra el Rolling Stones?,cremat
2462,DESC,¿Por que lo hace nieve?,reason
2463,NUM,¿Cual es la esperanza de vida media de un varon en Irlanda en 1996?,period
2464,DESC,¿Cual es la Prueba Vocal?,def
2465,DESC,¿Como trabajan los molinos de viento?,manner
2466,ENTY,¿Que el transatlantico quemo y hundio en el puerto de Hong Kong?,veh
2467,LOC,¿Que la ciudad esta cerca de la boca del Amazonas?,city
2468,HUM,"Que U.S.el vicepresidente una vez declaro: ¿Si usted 've visto un barrio bajo, usted 've visto todos ellos?",ind
2469,HUM,¿Quien escribio la Insignia Roja del Coraje?,ind
2470,ENTY,¿Que dinero fue usado por ellos?,currency
2471,ENTY,"¿Que color, s, aparecen en cajas de la pelicula Kodak?",color
2472,LOC,¿Donde vivieron los esquimales?,other
2473,DESC,¿Cual es el origen de la trigonometria de palabra?,desc
2474,DESC,¿Cual es el Compaq 's declaracion de mision?,desc
2475,ENTY,¿Cual era el nombre de la politica 1899 forzada en China por la cual todas las naciones tenian derechos de comercio iguales?,other
2476,HUM,Que monarca britanico 's regazo hizo P.T.¿Los Barnum 's Tom Thumb se sientan en?,ind
2477,DESC,¿Como murio Rocky Marciano?,manner
2478,HUM,¿Quien invento el cono de trafico?,ind
2479,HUM,¿Cual es el nombre de Joan Jett 's cinta?,gr
2480,HUM,¿Cual de la gente siguiente no tiene que ver con Andy Warhol?,ind
2481,ENTY,¿Que hace Visine salen?,other
2482,HUM,¿Que civilizacion invento el arco?,gr
2483,DESC,"¿Cuales son algunas cosas de diversion de hacer en Cozumel, Mexico para adolescentes?",desc
2484,HUM,¿Cual es un ejemplo de una banda de rock famosa a partir de los años sesenta?,gr
2485,LOC,"¿Que el antiguo palacio real ha servido como un granero, prision, arsenal, leproseria, menta, estacion de telegrafo y burdel antes de hacerse un museo de arte?",other
2486,LOC,"¿Donde estaba me he caido, y puedo 't despertar dijo primero?",other
2487,HUM,¿Que presidente 's fantasma es dicho frecuentar la Casa Blanca?,ind
2488,HUM,¿Cuales son los nombres de Jack 's compañeros de habitacion originales en Tres 's Compañia?,ind
2489,DESC,¿Cual es la definicion de hazmat?,def
2490,NUM,¿Cuantas extensiones URL estan alli? ¿y que es ellos?,count
2491,LOC,¿Donde hicieron los hermanos de Wright su primer vuelo?,other
2492,HUM,¿Quien gano la Batalla de Gettysburg?,ind
2493,ENTY,¿Que pasa usted mezclando la ginebra y el verm&250;?,food
2494,HUM,Llame a los dos jovenes salvados por Moby Dick animado,ind
2495,HUM,"¿Quien era el capitan del petrolero, Exxon Valdez, implicado en el vertido de petroleo en el Principe Guillermo Sound, Alaska, 1989?",ind
2496,LOC,Lo que es la ciudad snowiest en el U.S.?,city
2497,DESC,¿Cual es crabgrass?,def
2498,ENTY,"Lo que el libro abre: En un cierto pueblo en La Mancha, que no llamare.HTTP Status 500: Internal Server Error.?",cremat
2499,HUM,¿Quien es Stephen Hawking?,desc
2500,ABBR,¿Que PROTEGE realmente significan?,exp
2501,ENTY,"¿Como dice usted, le amo en otras lenguas?",termeq
2502,DESC,¿Cual es la Ciencia Alegre?,def
2503,DESC,¿Por que Jane Goodall es famosa?,reason
2504,NUM,¿Cual es la reactividad quimica de helio?,other
2505,HUM,¿El nombre del actor que jugo al detective en la pelicula Kindergarden Pilla es que?,ind
2506,DESC,¿Cual es la razon principal por la cual los vehiculos electricos pueden 't ser populares hoy dia?,reason
2507,DESC,¿Cual es la diferencia entre el video optico y digital?,desc
2508,DESC,"Que clausula en el U.S.¿La constitucion no puede ser cambiada, cambiada o enmendada?",desc
2509,DESC,¿Que 's nuevo en el mundo postal en 1999?,desc
2510,HUM,¿Que actor vino a la comida en la Conjetura Quien 's Viniendo a la Comida?,ind
2511,DESC,¿Cual es la diferencia entre el ano y el recto?,desc
2512,DESC,¿Cual es un Gremio?,def
2513,DESC,¿Cual es la diferencia entre escuela de graduado y colegio?,desc
2514,DESC,¿Como cambio un archivo de un archivo de ARTE al archivo de Mapa de bit o un JPEG?,manner
2515,DESC,¿Cual es Franz Kafka 's cuento un Doctor de Pais que trata de decirnos?,desc
2516,HUM,¿Que ingeniero invento la etiqueta del tiron puede?,ind
2517,LOC,¿Que capital sudamericana es el mundo 's el mas alto?,city
2518,DESC,¿Que el poema lirico son a la Estrella la Bandera Adornada con lentejuelas?,desc
2519,LOC,Llame un campo de batalla de guerra civil,other
2520,NUM,¿Cuando le hacen trigo de invierno de planta?,date
2521,DESC,¿Que hara una br&250;jula en el espacio exterior?,desc
2522,NUM,¿Cuantos condados estan en Indiana?,count
2523,HUM,¿Que colegio hizo Dikembe Mutombo asisten?,gr
2524,HUM,¿A quien debia la primera actriz aparecer en un sello?,ind
2525,HUM,¿A quien la primera negra era a la estrella en el Folies Bergeres?,ind
2526,ENTY,Que Aesop 's fabula tiene la moraleja: la raza es no siempre al rapido.¿Lento y estable esta obligado a ganar?,cremat
2527,LOC,¿Que tira famosa de la tierra es un viaje del barco de 15 minutos a traves de la Laguna Veneciana de Venecia?,other
2528,DESC,¿Como es tratada el agua para hacer caja fuerte para beber?,manner
2529,DESC,¿Cual es una obligacion de hidrogeno?,def
2530,NUM,Lo que es el tipo de cambio entre Inglaterra y el U.S.?,money
2531,ENTY,¿Que quiere una mujer?,other
2532,NUM,¿Cual es el precio de proteccion de usar condones?,other
2533,ABBR,¿Que 's la abreviatura para sociedad limitada?,abb
2534,LOC,¿Que continente tiene la mayor parte de rosas?,other
2535,ENTY,¿Que novela rusa que abraza mas los 5 caracteres es puesta con las Guerras napoleonicas?,cremat
2536,DESC,¿Como escribe usted un analisis critico correcto de un poema?,manner
2537,DESC,Como hacen compruebo si mi modem es v.¿9 compatible?,manner
2538,ENTY,¿Que su favorito es en color?,color
2539,ENTY,"¿Cual es el nombre quimico mas largo, consistiendo en 35 cartas?",other
2540,NUM,¿Cuantas esquinas tiene un spritsail?,count
2541,HUM,¿Que caracter de TV embotellado nacio en Bagdad?,ind
2542,DESC,¿Cual es un multiplexor?,def
2543,ENTY,¿Que tarjeta de credito presenta un centurion en su cara?,other
2544,LOC,¿Cuales son las cuatro sierras mas grandes en el continente asiatico?,mount
2545,DESC,¿Cual es el Poconos?,def
2546,DESC,"¿Que hace caliente medio, en ingles?",def
2547,DESC,¿De que Jane Goodall es famosa?,reason
2548,ENTY,¿Cual es la mision de Nike?,event
2549,DESC,¿Cual es thalassemia?,def
2550,NUM,¿A que distancia puede usted ver?,dist
2551,ENTY,¿Que el submarino ruso de propulsion nuclear hundio en el Mar noruego el 7 de abril de 1989?,veh
2552,DESC,¿Por que puede 't usted prueban algo cuando usted esta resfriado?,reason
2553,LOC,¿Donde en la Biblia dice esto sobre Jesucristo 's a hermanos y hermanas?,other
2554,LOC,¿Que pais alardea del punto meridional en Europa continental?,country
2555,NUM,¿Cuando creyo Nostradamus que la Guerra Mundial III comenzaria?,date
2556,DESC,¿Que es tan poderoso sobre Barras de Poder?,desc
2557,ENTY,¿Que llaman los japoneses Japon?,termeq
2558,LOC,¿De que pais Brian Boru era un rey del 11o siglo?,country
2559,DESC,¿Que pasa cuando una parte de cuerpo se duerme?,desc
2560,ENTY,¿Que palabra inglesa tiene la mayor parte de cartas?,word
2561,ENTY,Lo que la pelicula termina con la linea: Este es Sra.¿Maine normando?,cremat
2562,HUM,Quien hizo la pregunta musical: ¿ha estado alguna vez usted a la tierra de señora electrica?,ind
2563,HUM,Quien escribio: ¿los Poemas son hechos por tontos como mi pero solo Dios puede hacer un arbol?,ind
2564,DESC,¿Cual es junio 's birthstone?,def
2565,LOC,¿Donde hizo la 6a reunion anual de expertos de bosque de Indonesia-Malasia ocurren?,other
2566,DESC,¿Por que pedimos el control y no la cuenta en un restaurante?,reason
2567,HUM,"¿Quien jugo la parte del Padrino en la pelicula, `el Padrino'?",ind
2568,NUM,¿Cuando era Londres 's Ferrocarril de Luz de Zonas portuarias construido?,date
2569,HUM,¿Quien invento el Wonderbra?,ind
2570,DESC,¿Cual es el origen del proverbio Una puntada a tiempo ahorra ciento ahorra nueve?,desc
2571,LOC,¿Que capital estatal viene &250;ltima por orden alfabetico?,city
2572,DESC,¿Por que es la Accion de gracias un jueves?,reason
2573,DESC,¿Como hacen el trabajo de telefonos?,manner
2574,ENTY,¿Que 's la verdura principal en vichyssoise?,food
2575,NUM,¿Cuanto asesino Charles Manson el proceso &250;ltimo?,period
2576,NUM,¿Cuanto toma esto para su sangre para hacer un viaje completo por el cuerpo?,period
2577,HUM,Quien posee el San.¿Louis Rams?,ind
2578,LOC,¿Donde esta antiguo Pro el Hombre de luchador Johnny Rubber Walker?,other
2579,ENTY,"Lo que la cerveza nos dice, Agarre todo el entusiasmo que usted puede conseguir.?",food
2580,LOC,¿Cual es el centro geografico del estadounidense incluso Alaska y Hawai?,other
2581,ENTY,¿Que lado de la cara hacen la mayor parte de artistas tienden a mostrar mas de en autorretratos?,other
2582,DESC,¿Cual es la diabetes?,def
2583,ENTY,¿Sobre que fenomeno esperaria usted leer en la publicacion mensual las Noticias Bigfoot?,event
2584,NUM,¿Cuando creen los MORMONES que Cristo nacio?,date
2585,NUM,¿En que año fue nacida la actriz Joan Collins?,date
2586,ENTY,¿Cual es un miedo de castigo?,dismed
2587,NUM,¿Cual es el sueldo medio del gerente de restaurante en Estados Unidos?,money
2588,ENTY,¿Que la historieta a veces presenta un cartero llamo Beasley?,cremat
2589,ENTY,¿Que dispositivo proporciono un nuevo modo de escuchar a la m&250;sica en 1963?,other
2590,ENTY,"¿Que comera un niño el medio de, y salvara el chocolate en el exterior para &250;ltimo?",food
2591,NUM,"¿Por termino medio, cuanto tiempo toma esto para escribir a maquina un guion?",period
2592,ABBR,¿Que hace la abreviatura que IOC significan?,exp
2593,DESC,¿Que 's una tonelada corta?,def
2594,NUM,¿Cuanto incuban los huevos cardinales?,period
2595,ENTY,¿Que dos partes de cuerpo cultivan toda su vida?,body
2596,HUM,¿Que cirujano de Texas realizo el primer trasplante de corazon artificial?,ind
2597,LOC,¿Que pais tiene el puerto de Haifa?,country
2598,ENTY,¿Cual es el ingrediente principal del yogur?,substance
2599,ENTY,¿Cual es la receta para Huevos Benedict?,food
2600,LOC,"¿Cual es la direccion para la oficina del gobierno principal en Roma, Italia?",other
2601,ENTY,Que 's U mas grande.S.¿cosecha agricola por peso?,food
2602,ENTY,¿Que es usado el dispositivo electronico para producir demostraciones visuales correspondiente a señales electricas?,other
2603,DESC,¿Cual es goldenseal?,def
2604,HUM,¿Quien aprovecho al maximo apariencias en el cuadrado de centro en Cuadrados de Hollywood?,ind
2605,DESC,¿Cual es la Colonia Perdida?,def
2606,ENTY,¿Cual es la composicion quimica de Barbie?,substance
2607,NUM,¿Cuantos de cada 10 miembros de la Asociacion de Vaqueros de Rodeo nunca han trabajado un rancho?,count
2608,HUM,¿Que la tienda reclama para ser el mundo 's los grandes almacenes mas grandes?,gr
2609,ENTY,¿Cual es la lente detras del lirio en el ojo llamado?,termeq
2610,DESC,¿Cual es Tetrinet?,def
2611,HUM,¿Que jugador de beisbol de liga principal maravilloso es ahora un portavoz de una compañia de cerveza?,ind
2612,ENTY,¿Cual es la palabra inglesa mas larga que puede ser formada usando solo la primera fila de cartas en una maquina de escribir?,word
2613,ENTY,¿Cual es Chiricahua el nombre de?,termeq
2614,ENTY,¿Que 's la variedad verde del berilo llamo?,termeq
2615,ENTY,¿Cual era el nombre de Capitan Bligh 's barco?,veh
2616,ENTY,¿Cual es mas pesado - crema o leche?,food
2617,HUM,¿Quien dijo la &250;nica cosa que tenemos que temer es el miedo si mismo?,ind
2618,LOC,¿Donde esta localizada Rumania?,other
2619,NUM,¿Cuantas peliculas son hechas por los estudios principales en un año?,count
2620,NUM,Cuantos pequeños negocios estan alli en el U.S,count
2621,NUM,¿Que edad es Benny Carter?,period
2622,DESC,¿Como limpia usted una pantalla de monitor de LCD?,manner
2623,LOC,¿Que ciudad establecieron los mormones como su oficina central en 1847?,city
2624,DESC,¿Cual es amezaiku?,def
2625,LOC,¿Que dos paises son unidos por el Pase de Brenner?,country
2626,ENTY,¿Que nuevos juegos estan disponibles para Nintendo 64?,sport
2627,LOC,¿Misisipi tiene que nombre para un apodo estatal?,state
2628,ENTY,¿Que el predominante es en color de la etiqueta de Etiqueta?,color
2629,LOC,Que U.S.la ciudad fue llamada para San.¿Francis de Assisi?,city
2630,NUM,"¿Cuantos megavatios proyectara el poder en Indonesia, construida por un consorcio encabezado por la Energia de Mision de EE.UU, productos?",count
2631,DESC,¿Cual es la definicion del archivo de cancilleria en bienes inmuebles?,def
2632,HUM,¿Quien es las mujeres sexiest en el mundo?,ind
2633,NUM,¿Que dia es conocido como el dia nacional del rezo?,date
2634,LOC,¿Donde puedo conseguir una fotografia de profesor Randolph Quirk?,other
2635,HUM,¿Quien era Dios supremo de la religion Germanica?,ind
2636,DESC,¿Como maneja usted a un hombre hambriento?,manner
2637,HUM,¿A quien 's jugo a la mayor parte de juegos para los Yanquis de Nueva York?,ind
2638,HUM,"Lo que el caracter de TV dijo; ¿un dia de Estos, Alice, pow, directamente en la jeta?",ind
2639,HUM,Lo que es el nombre del indio que se hizo el primer ministro golpeando a Sra.¿Gandhi en la eleccion 1977?,ind
2640,ENTY,¿Que es las conjugaciones de estela y desperto?,word
2641,HUM,¿Que presidente chileno fue matado en un golpe 1973 d 'etat?,ind
2642,NUM,¿Cual era Einstein 's CI?,other
2643,HUM,Llame al primer astronauta ruso para hacer un paseo espacial,ind
2644,DESC,¿Por que parecen a veces los ojos rojos en fotografias?,reason
2645,ENTY,Lo que es John C.¿Calhoun y Henry Clay conocido como?,termeq
2646,HUM,¿Cuales son los nombres del equipo de interpretacion de marido-y-esposa famoso de Lunt y Fontanne?,ind
2647,ENTY,¿Cuales son algunos ejercicios buenos para niños para hacer?,sport
2648,NUM,¿Cuantos verdaderos zumos de fruta estan alli en una lata de la Perforadora hawaiana?,count
2649,ABBR,"¿Cual es la abreviatura de la Oficinadel Escritorio,de la Comoda Nacional de la Investigacion?",abb
2650,LOC,¿Cual es el rio principal de Irlanda?,other
2651,LOC,¿Que lago es la fuente del Nilo Blanco?,other
2652,ENTY,¿Garry Kasparov juega que juego?,sport
2653,NUM,¿Cuanto pesa un caniche?,weight
2654,DESC,¿Cual es el Sionismo?,def
2655,HUM,¿Que cuentas de red de cable si mismo como el actor de familia?,gr
2656,NUM,¿Cuantos puntos estan alli en un bordo de Chaquete?,count
2657,DESC,¿Que no ha dejado usted a una pelota de tenis hacer si usted descarga?,desc
2658,ENTY,¿Que libro de comics no fue engendrado directamente de las revistas de pulpa?,cremat
2659,ENTY,"¿Que el producto es para niños, y no para conejos tontos?",product
2660,DESC,¿Que mas ha significado la esvastica?,def
2661,DESC,"¿Por que consigue la gente la carne de gallina cuando ellos hacen que algo emocional les pase, como cuando ellos oyen un pedazo hermoso de la m&250;sica, o ven algo hermoso, o son despertados por alguien ellos aman?",reason
2662,NUM,¿Cuantos marcos dispara una camara de disco?,count
2663,ENTY,¿Cuales son las 7 Maravillas del Mundo?,other
2664,NUM,¿Cuando pinto Theo Rousseau el Bosque de Fontaine?,date
2665,NUM,¿Cuanta gente ha sido el Capitan America?,count
2666,DESC,¿Que se supone por la produccion de termino a la madurez en la referencia a obligaciones?,def
2667,ENTY,"Lo que se hizo los cultivos vendidos y no utilizados como forraje mas grandes en el U.S.¿en 1983, maiz superior?",food
2668,DESC,¿Como afecto la guerra de 1812 Delaware?,manner
2669,ENTY,¿Donde la piel humana es la menos sensible?,body
2670,HUM,"¿Que presidente se supuso para, pero nunca coloco en, la cripta vacia bajo la capital 's rotonda?",ind
2671,ENTY,¿Cual es la gente de cosa mas grande han hecho?,other
2672,LOC,¿Cuales son todos los rios en Europa?,other
2673,HUM,¿Quien gano el Superplato hondo en?,ind
2674,ENTY,¿Que cinco naipes arreglan una mano de Cribbage perfecta?,other
2675,NUM,¿En que año fue matado Gandhi?,date
2676,NUM,¿Cual es el tiempo esto toma a un mecanografo para escribir a maquina un guion que es 100 paginas de largo?,period
2677,ENTY,¿Cual es la clasificacion llena de un bicho de señora?,animal
2678,HUM,Que h&250;ngaro cardinal era primero un preso estatal y luego un refugiado en el U.S.¿embajada 1956-1971?,ind
2679,NUM,¿Cuantos pares de alas tiene una mosca tse-tse?,count
2680,ENTY,¿Cual era el nombre del acuerdo de paz impuesto a Alemania despues de la Primera guerra mundial?,other
2681,LOC,¿Que 's el pais quinto mas grande en el mundo?,country
2682,DESC,¿Como pone en una caja usted el tren un gato?,manner
2683,DESC,¿Como estuvo relacionado Teddy Roosevelt con el FDR?,manner
2684,ENTY,¿Que periodico sirve Salt Lake City?,cremat
2685,NUM,¿La pelicula Mandibulas fue hecha en que año?,date
2686,DESC,¿Como viaja el relampago?,manner
2687,ENTY,¿Para que especia pagan los jefes de cocina el mas?,food
