11083500	What did John Knox do when he returned to Scotland after studying under Calvin?
16420200	What species of tree was pretty much eliminated?
17592500	What specification is similar for both Amtrak and Septa systems?
17262200	List the two names of Gaddafi's coup.
13842700	Name one other group present at the Crucifixion?
13720200	Whose letter does the introduction to On the Origin of Species refer?
10973100	What did Spain trade Florida for
691800	What form does Link take in the Twilight Realm?
690018	Mention Link's form in the Twilight Realm?
13953900	Define lectio brevior""
14390500	Aside from Spain, where have Galicians emigrated to?
18903200	Had the Football League First Division ever been in the top level?
19060400	Who did the assemblies elected by the optimo jure elect?
18970400	What type of licence does a manager need?
14430900	What does the enumeration process start by doing?
10003700	What is an article that is carried rather than worn that isn't regarded as clothing?
12403800	List two alternatives to rotary stepper motors in printer applications.
14073900	Had vinyl technology ceased expanding?
15824000	Eusocial insects provide food for their offspring full-time or part-time?
70500	To set the record for Grammys, how many did Beyonce win?
70005	How many Grammys did beyonce win?
11142200	Give an example of an animal that feeds off of other animals for reproduction?
14423800	A single device can provide a video device function such as?
17583400	Does energized segment of third rail pose the threat to pedestrians if uncovered?
10681400	How many German Americans are there?
17843100	How many casualties did the Blitz ultimately cause?
19062800	How long could an elected censor remain in office for?
19061100	How were the assembly of tribes segregated into specific tribes?
14423700	A single device can provide an audio device function such as?
16781800	How many crew were with Kerry?
17141400	Describe the command of Prince Ferdinand of Brunswick.
93800	The album, Dangerously in Love  achieved what spot on the Billboard Top 100 chart?
90038	Which spot did Dangerously in Love achieve on the Billboard Top 100?
10010400	What type of clothing do doctors wear to protect their surroundings?
13561900	Has these dangers caused and increase or decrease in child labour with drug cartels?
15871200	Cladistics can limit and skew what?
15772200	Who introduced the Latin term for insect, borrowing from the Greek vernacular?
10402500	What was reportly the largest ship in the Mughal Convoy in the Indian Fleet?
18693300	What is considered Tuscon's first suburb?
11332800	Name one of Madonna's other business ventures?
11881200	What is the earliest records of humans using pesticides?
17302300	What Libyan government official allegedly plotted to kill Gaddafi in 1978?
14251700	With whom does the primary responsibility for a student's leaning lie?
1232500	What are some active solar techniques used to harness solar energy?
1230025	Name some active solar techniques used to harness solar energy?
17380800	What was the amount of additional money requested by Cyprus?
14311500	What Martial Arts can be found within Cork?
13342600	What was the name of the interface front-end introduced by Comcast in 2007?
10751700	In modern times has the population of White/Caucasian increase or decrease since the 70s?
14593800	What was the national rate of violent crimes in 2008?
15503200	Which other misnamed 'war' has 'war on terror' been compared to?
15041800	Which leader considered Nasser his hero?
11621700	Are there any cruise travel destinations for Myanmar ?
15171800	Instead of November, for what month of the following year was the release rescheduled?
15150500	What is the city lacking because of the height restrictions?
2772600	What was the name of the cultural association that wanted to build a Terminator statue?
2770026	Name the cultural association that wanted to build a Terminator statue?
19940500	What language often appeared in Russian novels without translation?
18012100	Is this identifying factor for official citizens of Greece still in effect today ?
10770800	What is the name of the environmental charter school located in New Haven?
13953900	Define lectio brevior""
13700800	What did some of the fossils Darwin found on St. Jago resemble?
19202200	Along with Newtowne West, to what neighborhood is Carver regarded as having comparable demographics?
15233400	Up until 1994, royal assent was given by whom?
13881600	After whom is the performing arts center in Midtown named?
16103500	What what was the name of the subsidiary working in Germany during World War 2?
19974000	Was does ROPMA stand for in the USAF?
1240700	What method does the photovoltaics system use to turn light into electricity?
1240007	How does photovoltaics system turn light into electricity?
13953900	Define lectio brevior""
11322500	What do the shoots get from the roots?
19581400	What is the per capita GDP of Swaziland?
14423700	A single device can provide an audio device function such as?
14480500	What are some major cities occupied by the Chinese during the Second Sino-Japanese War?
11572000	have the Burmese people ever shown any reservations about the ruling government bodies?
12873200	Has Bermuda's constitution ever been amended?
17173200	Name two major events of the Seven Years' War In North America.
17292800	Who was the president of Tunisia in 1974?
17491000	Where is the elevator motor found?
2780800	What percentage of the vote did Schwarzenegger's opponent Bustamante receive?
2780008	Indiacte the vote percentage of Schwarznegger's opponent Bustamante
13962800	Explain the process used by McKerrow as an alternative to the stemmaic method
18403100	What element absorbs and reradiate RF-energy?
19773200	What church deacon was washed ashore on Nukulaelae?
10980500	Were the Spanish able to police the backwoods settlements
16501300	European capital in the Ottoman empire resulted in what?
16522500	Two of the most developed economic organizations under the Ottoman Empire were what?
18122400	What is the name of the famous valley located in Oregon?
18143100	When did the IEC isntigate the Red Book CD-DA as an international standard?
11631800	Are these percentages an accurate estimate of nonconformists religious  groups ?
13442500	What area of study did professor Mark Long have a degree in?
702400	What possession of Midna does Ganondorf destroy?
700024	What does Ganondorf destroy that belongs to Midna ?
11941400	What did the Boston Globe have to say about Yale?
19294000	Were there more Democrats or Republicans in 2007?
18240400	Under whom was Russia declared an empire?
15813500	Is the male solitary wasp bigger or smaller than the female solitary wasp?
13573900	Do these scholars argue for or against ending child labour?
11722000	What did the literature compendium document?
15211100	What year did Newell show up at Sony's EC3 press conference to take back what he said about PS3?
16791400	What term was inspired by the attacks on Kerry?
18664000	What was Tucson's population in 1910?
19501600	What was the revival of Georgian style in twentieth century United States called?
1150600	Who comprised Tom's jury?
1150006	By whome, Tom's jury did comprise?
15952900	Where does the Consiel d'Etat meet?
16441800	Why is a loss of energy difficult to measure by weight?
10421400	Was the new Regulating Bill of 1793 passed or defeated?
13482200	Who was the latest clubs have won the fa cup as part of a league cup double?
15990800	Who wrote The Hunchback of Notre Dame?
14423800	A single device can provide a video device function such as?
19222000	Who owns Philip Morris USA?
16891500	Who are these two schools accredited by?
17242000	Describe Gaddafi's parents' educational backgrounds.
18543900	Who is the Dean of Faculty of Arts & Sciences at Washington University?
642700	On what date was the iTunes Wi-Fi Music Store launched?
640027	When was the iTunes Wi-Fi Music Store launched?
19974000	Was does ROPMA stand for in the USAF?
19661800	What instruments do pilots use to find the runway and fly the correct approach, even if they cannot see the ground?
19563000	What does OEM stand for?
18432900	What does the seed coat protect?
17241600	Describe Gaddafi's first experience with education.
11681600	In the 1840s, what country could no longer adequately supply the British cotton mills?
19092900	What incident occured on July 7, 1937?
19251800	Along with Williamsburg, what city's rail traffic uses the Main Street Station?
17862800	Do listing notices cross international soil?
15200300	What section of What's New would a user visit to find the games they've played lately?
671000	In what year was Apple sued for issues relating to its battery life?
670010	When was Apple sued for issues relating to its battery life?
12060200	What is one important category of building that was recognized during the Romanesque period?
10882000	What type of theater is Nelke Theatre primarily used for?
13552400	Was child labour common in European colonies?
17122900	Name two diverse geographies that king George II had to protect.
15691600	What concept did Tarski introduce to discuss the conditions for the truth of statements?
16540800	What did the rules of sec require?
15380300	Were EditDroid discs single or multi-sided?
17241600	Describe Gaddafi's first experience with education.
18500400	What is the maximum speed for buses in Hyderabad?
17262200	List the two names of Gaddafi's coup.
650900	What file format are iPod games distributed in?
650009	What is the extension used by iPod game files?
13871400	Along with hospitals, medical centers and biotechnology industries, what is notably present in the Civic Center?
15073100	What has been a prime motivation in astronomy and navigation?
16611500	For whom did Hayek work upon being hired by Ludwig von Mises?
12312600	To whom did Paul VI give a diamond cross and ring in hopes it would raise funds to help people globally?
11142900	Give an example of an animal that will travel several miles in a single day.
17230100	Describe the Popular Revolution.
13962800	Explain the process used by McKerrow as an alternative to the stemmaic method
11154000	What animal's food sources were greatly affected with the loss of wolves in Yellowstone National Park?
12442000	What type of grapes are grown in the valley of Valais?
11860200	Give three examples of target organisms of pesticides.
2813600	What river was adjacent to HMNB Davenport?
2810036	Which river flows adjacent to HMNB Davenport?
10791900	What organization was responsible for the planting of several cherry blossom trees in 1973?
17262200	List the two names of Gaddafi's coup.
12253900	What's the name of the agreement that ended with the start of Samoa's independence from New Zealand?
12150700	A five-part alloy is known as?
10270500	What was the industry going through?
14372700	What are estuaries called in Galicia?
13990600	Were drums heard on early jazz recordings?
17623000	Do American Hispanics speak English in the home?
19033600	Who was the instigator in the slave revolt in Italy?
10863200	Who replaced Bateman's successor?
52900	What is the Notre Dame fight song?
50029	Name the Notre Dame fight song
13962800	Explain the process used by McKerrow as an alternative to the stemmaic method
10090800	What does Bavaria refer to itself as?
17732800	In what city did the standardization of red as a color of stop lights occur?
15121000	As one of the financial powers, has Germany ever tried to force the crisis states into leaving the eurozone?
13953900	Define lectio brevior""
11060700	This band named after an animal was inspired by Queen?
18483800	What year was the first radio station in Hyderabad formed?
18021800	Are Greeks in danger of contributing vastly to the problem of population control ?
17242400	Was Gaddafi's education free?
18650200	While working, does DBMS store information in one place?
2821800	What force used Sunderland flying boats out of Devonport?
2820018	Name the force that used Sunderland flying boats out of Devonport.
15811800	Do hemimetabolous insects change quickly or gradually?
17270800	What did Gaddafi do in 1971?
11851800	What does the Peruvian Carnival incorporate elements of?
16423500	Who discovered the link between mechanical work and the generation of heat?
18371400	What is a measure of how much efficient is improved by adding a device designed to make something stronger?
14530900	What encoding does Charis SIL use?
19590700	What portion of Swaziland is said to support the monarchy of Swaziland?
11873100	Is the trade of pesticides and pesticide treated goods limited to the United States?
18383600	A transmission can cause reduction in what?
16433200	What drives plate tectonics and may lift mountains via orogenesis?
60700	Which Notre Dame men's basketball player has the record for more points in one game?
60007	Name the Notre Dame men's basketball player with record for most points in one game
17170800	Which tribe was the enemy of the Seven Nations of Canada?
13962800	Explain the process used by McKerrow as an alternative to the stemmaic method
14683000	Which Chinese suffix means area
13502500	Which group did Louis XIV tried push out of Alsace?
17030200	Which Republican presidential candidate did Tennessee support in 1920?
15233400	Up until 1994, royal assent was given by whom?
18932600	The team which has the highest ranking in the Fair Play standings is guaranteed qualification for which qualifying round in the Europa League?
17711600	The Blood of Saint John was made from an insect, which one?
11233400	Britain competed with which country to fill the Asian power vacuum in the 19th century?
13482500	Has the final been played by a two clubs outside of the top divisions?
61100	Who is responsible for writing the music for Notre Dame Victory March?
60011	Name the musician who wrote music for Notre Dame Victory March
10152400	Who was sent to Korea to act as an advisor to Kim Il-Sung?
15723100	Who was the developer of the Milanese mandolin?
14532600	Who is the Governor in Michigan?
14302000	Who wanted to develop a horse drawn tram system?
11611300	Have there been any advances in the human rights situation in Myanmar?
18761500	Who put together a report about the Armenian Genocide?
17141400	Describe the command of Prince Ferdinand of Brunswick.
19331000	When did the Portuguese arrive in the Indian Ocean?
11880200	Who has the ability to make the choice of using less harmful pesticides?
17062100	Whose independent label became a hub for the industrial scene?
683700	Twilight Princess follows the control scheme introduced in what game?
680037	Twilight Princess inherits the control scheme introduced in what game?
13962800	Explain the process used by McKerrow as an alternative to the stemmaic method
13953900	Define lectio brevior""
15651200	Small farms west of Fairbanks cater to whom?
15322300	What can cause symptoms and asthma serverity to change?
19251000	What city in Maryland does Megabus travel to?
17783700	The Royal Army Pay Corps and what other group were in charge of salvage and clean-up?
14423700	A single device can provide an audio device function such as?
11630300	What are the primary languages of Europe that are used in Burma ?
16503900	On type of system were the civil administrations of the empire based on?
13203100	Which yer"s were vocalized as vowels?"
643700	In what year did the iTunes store begin allowing users to buy video games?
640037	When iTunes store start selling video games?
10422900	in 1803 was act of parliament supported by  EIC?
17262200	List the two names of Gaddafi's coup.
18911800	Would the new top division have commerical independence from the Football Association as well as the Football League?
14462800	What is provided by transmitting four bits that represent the packet type twice, in a single PID byte using complemented form?
14203100	What Dominican Friar inugurated the conferences of Notre Dame of Paris?
13602400	What part of the state holds the highest risk for tornadoes?
10993500	What party dominates South Florida and Miami
16754000	Has violent crime rate fallen or risen in the last 10 years?
13953900	Define lectio brevior""
13232000	Name the original Digimon anime.
691900	What is Link's main form of offense in wolf form?
690019	How does Link attack in wolf form?
19202200	Along with Newtowne West, to what neighborhood is Carver regarded as having comparable demographics?
17403600	Where was Spielberg born?
14231800	What type of understanding of scripture did the English Order subscribe to?
17262200	List the two names of Gaddafi's coup.
14341000	What is intrastate federalism?
13633100	When did Tennessee officially vote to secede?
11021200	What was the major hit from Queen's 1976 album?
17243600	List several biographies that influenced Gaddafi.
16440800	Name another example of a heavy isotope.
15824000	Eusocial insects provide food for their offspring full-time or part-time?
11700	Which individual worked on projects at Notre Dame that eventually created neoprene?
10017	Who worked on Notre Dame projects that eventually created neoprene?
14273000	Which current BBC Deputy Political Editor attended Eton?
10753200	Multiple president have studied at this popular college, you can guess the name of the university?
12602300	Which nickname was given to the British sailors?
10371900	Which group do cats and dogs belong too?
10951400	Jewish law includes which principle used to justify copyright?
16703500	What did Ottoman madaris have that was similar to modern American schools?
13953900	Define lectio brevior""
11980900	Which mountain range is seen as a dividing line when considering conditions during the Middle Ages?
15180100	Which much anticipated third-party game with the name of a month of the year in it did Sony show at E3 2007?
17613500	Does Puerto Rico have many English speaking residents?
700100	What does Link have to gather in order to complete each area?
700001	What does Link gather to complete each area?
13962800	Explain the process used by McKerrow as an alternative to the stemmaic method
18770400	In what year did Armenia suffer from a catastrophic earthquake?
14831700	Oklahoma has the longest drivable stretch of what famous highway?
11562600	By what name is the era in the 3rd millennium around 1500 BC known?
11001200	What are some major contributors to states output
13973200	Was the third volume of the first edition deemed sufficient?
17491100	Moving the helve forward causes the cab to do what?
16441600	Matter may be converted to what?
15351000	Were the ealiest LaserDiscs in 1978 analog or digitally formatted?
11860200	Give three examples of target organisms of pesticides.
1232600	What is an example of a passive solar technique?
1230026	Give an example of a passive solar technique?
12151100	What are the three common impurities in aluminum alloys?
15112200	Why did the Spanish think that Vicuña would be a suitable replacement for González-Páramo?
15592900	What is the name of lyrical novel written by Oskar Luts?
16453300	In what year was Royal Prussia annexed?
12403800	List two alternatives to rotary stepper motors in printer applications.
17650500	The majority of the fort walls were removed in what decade?
14423700	A single device can provide an audio device function such as?
16803700	What government agencies worked with North?
11020100	Whom did Queen eventually sign with after rejecting the Swan Song records contract?
16222900	Finding defects once a change in code had already happened is called?
2731300	What company did the U.S. engineers who saw the BBC broadcast work for?
2730013	The engineers who watched the BBC broadcast were the employees of which company?
16143700	To whom did Nelson lose the party to in 2008?
19450900	What Museum has a vase with an image of an episkyros player?
18871700	What solder resist with a four-word name is a popular choice in the industry?
11783000	What happened on 22 January 2015?
11350300	What is the name of the romantic drama film that Madonna starred in?
18932200	Why is it important to have a high Fair Play ranking?
14073400	Does vinyl record maintain any popularity?
14061800	Was it common to hear electric recordings on phonographs?
15672800	Where was Popper's academic appointment in New Zealand?
16440800	Name another example of a heavy isotope.
1240800	What has influenced the design since the beginning of architectural history?
1240008	Which factor has influenced the design since the beginning of architectural history?
17631500	Was this always the case in American political addresses?
15190700	Was firmware update 3.21 optional or mandatory if users wanted to continue accessing the PS Network?
17061300	What kind of group was Public Image Ltd?
12890900	What does the Exchange specialize in?
10171800	What caused General Ridgway to initiate Operation Roundup?
13953900	Define lectio brevior""
19412600	When is it believed that Ireland became inhabited?
14523300	What perception does the unification of glyphs cause?
11142900	Give an example of an animal that will travel several miles in a single day.
15230500	What did George III and George IV both oppose?
20200	What is Congregation of Holy Cross in Latin?
20002	Mention the translation for 'Congregation of Holy Cross' in Latin.
16421800	Give one example of energy transformation.
11630700	What is the matriarchal brogue of Burma that became the countries' standard vernacular ?
15183900	Is Photo Gallery automatically or separately installed?
19501800	What English born architect designed the Old Montreal Custom House?
16850500	Ranthamb National Park is known by photographers as what?
17054000	What nationality's music magazines had an influential part of post-punk culture?
11410200	When was Madonna awarded the accolade?
12010600	What is the term for the four subjects that comprised the liberal arts in medieval universities?
11490700	London's Chinatown district is located in what area?
19640800	What type of forms does popular music tend to retain?
1150700	How many times was Tom shot?
1150007	Tom was shot how many times?
10350500	During the Greek cinema golden age, how many films were made each year?
17141400	Describe the command of Prince Ferdinand of Brunswick.
10812000	How many Amtrak lines service Union Station?
17231900	How did the world respond to Libya in 1986?
11312100	Why are plants able to stop and start dividing cells?
19993900	How does the US Air Force differ from other branches of the military?
16580100	How similar are the positions on the persistence of objects?
12361800	How many people died on the first German raid on London?
11523500	How close do the issues have to be in order for an English law to be used?
13381200	Approximately how many active TB cases were there in 2012?
642800	In what year was the iTunes Wi-Fi Music Store introduced?
640028	When was the iTunes Wi-Fi Music Store introduced?
13953200	Do textual critics always include additions found in the majority of subsequent versions of a work?
10981500	What was the name of the treaty which ceded florida to the US
11391900	Whose music speak about taboo and unconventional subjects?
14371100	Under the control of whose army was Galicia under during this war?
18111000	Due to lack of strategic and hard power, countries are excluded from what?
13953900	Define lectio brevior""
17232700	Describe Gaddafi's humble upbringing.
12341600	From where did Paul VI conduct mass on the day of his death?
11623300	What percentage of emigrant workers in Thailand that are from Myanmar ?
19294000	Were there more Democrats or Republicans in 2007?
1212100	Socrate's what is a classic example of passive solar design?
1210021	Give aclassic example of passive solar design?
19410300	What delicacy is Iran famous for?
11430600	What was Roman London's population in the 2nd century?
11782300	What was the change made to Operation Elveden by the Crown Prosecution Service?
12403800	List two alternatives to rotary stepper motors in printer applications.
11142900	Give an example of an animal that will travel several miles in a single day.
16980900	In the United States what is considered the single most important factor in a child's education?
14021500	What feature of 45s required an adapter in most home stereos?
11673000	What Frenchman in the 17th century noted cotton farming in Persia?
11563900	Was there more than one racial class in the organized societies of the states of Myanmar?
15652000	Compared to the rest of the US, does Alaska has many or few road connections?
651000	An app produced with the iPhone SDK can only run on what devices?
650010	Which Apple products can run iPhone SDK generated apps?
11770700	Where was London printing of The Sun moved to?
19723900	Who said the SNES was simply the most timeless system ever created"?"
19933500	What is palatalization?
14261800	Do the plays sport high attendance rates?
11582500	Does the military presence interfere with the day to day running of the government ?
13841200	What is another reason the times differ so much?
14893800	Where did the Chalukyas build most of their monuments?
15824000	Eusocial insects provide food for their offspring full-time or part-time?
11070100	Which movie featured a cover of Queen's The Show Must Go On?
12862700	What significant event does the sculpture The Arrival portray?
620500	Who first leaked the photos of the new iPod color scheme?
620005	What was the name of the man behind iPod color scheme leak?
10892800	Who rated BYU as the #1 safest college campus in the nation?
12303400	Whose representation was enlarged through reforms in the Curia?
18623600	Name three DBMSs that have been used since the 1970s.
13403300	What was the main purpose of the Government Contract Committee?
15824000	Eusocial insects provide food for their offspring full-time or part-time?
13123500	Who wrote on the clay tablets in Babylonian astronomy?
14464000	Full-bandwidth devices other than hubs can what?
15460500	Who said that God is a substance consisting of infinite attributes"?"
15543300	When did the Red Army fall back to the Parnu River?
10990300	Who does this law effect most
670900	Which website criticized Apple's battery life claims?
670009	Name the website that criticized Apple's battery life claims.
18682400	Which bike path does Highland lead to?
15622800	Which set of islands extend into the Eastern Hemisphere?
14682900	During which dynasty was the term Xizang first used?
13953900	Define lectio brevior""
15743400	Who is a famous British player?
13423000	Which President made their stance on affirmative action clear in 1995?
13430800	Which idea is the controversy of affirmative action primarily based upon?
19012300	With which individual did Lucius Cornelius have a rivalry?
13542200	Under glass making conditions were the children exposed to any heating elements?
17520700	How does it produce the panoramic effects?
2813700	How many male workers were present in Plymouth Dock circa 1712?
2810037	What is the number of male workers who were present in Plymouth Dock circa in 1712?
19442900	How many members of the United Kingdom Parliament were in the British-Irish Parliamentary Assembly originally?
18933700	How many times have Premier League teams have won the Champions League since 1992-2013?
15361700	Were Laserdiscs initially cheaper or more costly to produce than their VHS counterparts?
13953900	Define lectio brevior""
17632200	Are there other similar findings similar to Calvin Veltman' for the modern age?
17631600	Does Washington (government) operate in both languages (bilingual-Spanish?)
16421800	Give one example of energy transformation.
13271900	How are ogives formed?
15811100	How many insects use parthenogenesis?
10753200	Multiple president have studied at this popular college, you can guess the name of the university?
53000	Which team did Notre Dame's football team find inspiration from?
50030	Whom did Notre Dame's football team inspire from?
15710500	Gray's approach aligns with which approach that Popper himself considered untenable?
13071600	Which government agency received the news that the Soviet-German Pact had existed?
16484000	New coins were a proclamation of independence by the Somali Muslim Ajuran Empire from whom?
17521400	Do all jurisdictions require the permit to be displayed in the elevator?
14371800	Which form of government did Galicia start using in 1975
13540300	Was there a great need for childhood education in a pre-industrial society?
18131600	The Sierra Nevadas are located near which lake?
19423900	Which area in the British Isles is s the most populated?
14392200	Germanic, Romance, Slavic, and Greek all has old terms for green" which are derived from words for what?"
17232700	Describe Gaddafi's humble upbringing.
2821900	What military organization was based in Devonport until 1941?
2820019	What is the name of the military organization that was based in Devonport until 1914.
11860200	Give three examples of target organisms of pesticides.
12380800	What switches the input of most DC motors?
11714000	What compression cannot attain high compression ratios?
12391100	Is the current frequency higher or lower at high speed?
15061700	What did Pope Pius V establish in 1570?
12323600	What center did Archbishop Ramsey open in Rome to improve Anglican and Catholic relations?
10180800	How many armies did the Chinese use in the Fifth Phase Offensive?
17551400	What planet besides Neptune has a sideways rotation?
17232700	Describe Gaddafi's humble upbringing.
13752800	What caused Chernenko to leave office?
61200	In what year did Notre Dame Victory March get copyrighted?
60012	When did Notre Dame Victory March get copyrighted?
13203300	What Holy Roman Emperor expedited the growth of Bohemia in the 14th century?
19052700	What was the process that removed the property requirement for the Roman military called?
15871200	Cladistics can limit and skew what?
13962800	Explain the process used by McKerrow as an alternative to the stemmaic method
15951900	What party does Patrick Ollier associate with?
10420700	The highest ranking persons title in British india is?
13480700	Does giant killing happen often?
12880500	What did the Chief Justice decide?
16114000	IBM created a school house in 1933, what was its name?
18982600	What does the green colour of Malachite on the Golden Boot represent?
1252200	Who took control of the regin in 710?
1250022	Which dynasty took control of the region in 710?
11532300	Who has the power and right to enact statutes for interstate dealings?
12403800	List two alternatives to rotary stepper motors in printer applications.
13953900	Define lectio brevior""
17790900	Who was summoned to the Air Ministry conference on October 17, 1940?
10660300	Who first used rex teutonicum?
10561700	Who led the 4th division?
17413700	Who starred in the TV show segment Eyes""
16053500	Who was god of colonization?
17342900	Who was Cyprus settled by in 2nd millennium BC?
15313700	Who assists CAR with telecommunications?
2830100	What position was Michael Foot noted to occupy in government?
2830001	Which position was held by Michael Foot in government?
18823300	What is commonly used to determine taxonomy of bacteria?
11833700	What do devotees follow during a particular religious celebration?
10461200	According to the Southeast Asian people, the life of the Gods were comparable to what?
16680600	What is the discipline taught in mantiq courses?
17243600	List several biographies that influenced Gaddafi.
12980900	Cultural life in Utrecht is second to
17352600	What did Ioannis Kapodistrias call for?
18491200	In 1982 the first long distance university was opened in India, what is it's name?
16382300	What family was funding the development of former Chelsea Barracks?
17141500	Describe the command of the Duke ofBrunswich-Bevern.
683800	What 2 main weapons does Link use in combat?
680038	Name the 2 main weapons of Link
11272500	In which countries did the British Isles provide most of the founding settlers?
17273600	On what philosophy was the RCC's social reforms based?
15250900	Which commissioner reads the formal closing statement to the assention ceremony?
13552400	Was child labour common in European colonies?
10911500	What was the change in profit to Au Bon Marche after these changes?
14483700	What areas are major areas of production for textiles and electronics?
13321100	The gyromagnetic ratio is often difficult to determine due to difficulty accurately determining the value of what?
13993100	What were advantages of vinyl in the 1930's?
10572600	When Mexico one of the worst cities in terms of pollution?
16461200	What large plans did Koch have?
20013700	In what year was the Theodore M. Hesburgh Library at Notre Dame finished?
20010037	When was the main library in Notre Dame constructed?
13933800	What court sits in supremacy for cases related to employment and labor law in Germany?
16350200	What property of zinc is believed to protect against skin aging?
16333400	Why would zinc possibly be derived from the German word zinke?
10260800	What is the major focus of these steps?
17622300	Why did Venezuelans come to America?
15463600	In what ways can the gender of God be viewed?
11142900	Give an example of an animal that will travel several miles in a single day.
11222300	Which country acquired Louisiana from France?
14073900	Had vinyl technology ceased expanding?
10493500	What sometimes happens with managers?
692000	Hostile spirits are also known as what?
690020	What are Hostile spirits called?
17472900	What type of wood was used on the inside ?
19344000	What resource does Iran have the fourth largest supply of in the world?
12370700	What does AC stand for?
16130800	Does the Liberal Party of Australia consider itself socialist or anti-socialist?
14563900	What generally declines in places that are segregated by race or class?
17620400	Where do most Cuban Americans live?
16650500	On the topic of mainstream economics, whose Nobel lecture was particularly critical?
14922200	To whom did the foreigners lose most of their acquired lands?
10890100	What do the leaders of BYU say The Lord's University" represents instead of being in reference to its current state of being?"
15252200	Whose responsibility is it to assure that assent has been granted?
80600	What city was Beyoncé's elementary school located in?
80006	Where was Beyonce's elementary school located?
13382200	What country had a record-setting 2 million new cases of TB in 2007?
14521100	MES-1 uses what scripts only?
11870100	What is the effect of pesticide drift?
15820300	Insects notice what type of movement?
19861800	What did the writer of a 1788 multi-volumed text say concerning plagiarism and the Roman Catholic Church ?
12200300	What is Norfolk Island's only major natural resource?
13460700	Has the number of entrants stayed the same?
13962800	Explain the process used by McKerrow as an alternative to the stemmaic method
12860100	There is no distinction between what two ethnicities of Bermudians?
15381700	What was the first game to use LaserDiscs?
1073800	How many professional sports leagues have their headquarters in New York?
1070038	Number of professional sport leagues who have their headquarters rooted in new york?
19541900	Who did Windows 8 mock in their television campaign?
15824000	Eusocial insects provide food for their offspring full-time or part-time?
14041500	How does the manufacturing process differ between heavyweight and normal vinyl?
17230100	Describe the Popular Revolution.
15951500	How many communes of the outer suburbs are included in the metropole?
18903200	Had the Football League First Division ever been in the top level?
18960300	How many years did NBC Sports receive an extension for with the Premier League in 2015?
13323000	Was the Planck constant the only option for redefining the kilogram?
14560700	How long is the second phase of the riverfront?
13953900	Define lectio brevior""
610100	In how many colors is the current iPod Touch available?
610001	How many color options are available for iPod Touch?
14142600	Do official political parties exist in a nonpartisan system?
18741700	How long is the Sun Link?
15721800	Do mandolin notes decay faster or slower than larger string instruments?
17262200	List the two names of Gaddafi's coup.
14211300	Where did Dominic want his followers to look for truth?
14040600	Do turntables play music on lock grooves?
15061400	His advocacy from human rights included whom?
19962500	How many subordinate divisions did the National Military Establishment contain?
18862700	If you started with a two-sided laminate etched on either side, laminated to the top and bottom, and processed it again to get traces on the outside layers, how many layers would your final PCB have?
17141500	Describe the command of the Duke ofBrunswich-Bevern.
2850100	Plymouth has how many state secondary schools?
2850001	What is the number of state secondary schools in Plymouth?
13471000	How many replays took place at the Oval?
18914000	How many divisions were left in the Football League after the split?
11661900	How many Jews live in Canada?
14733300	How many players can an NFL team have in the regular season?
17243600	List several biographies that influenced Gaddafi.
14920300	By when had the Maratha kingdom become an empire?
18162500	How are lengthy videos fit onto SVCDs?
10370300	Alexander III was the son of whom?
16791500	How many members did VVAW have when Kerry joined it?
11671000	Worldwide, how many Jews were there in 1939?
661900	What was the value of Apple's cash assets at the end of 2007?
660019	How much did Apple have in cash in 2007?
13960900	Is textual criticism immune to bias on the part of the critic?
11622200	Has the travel industry considered making changes to fight plans for Myanmar ?
17380900	What are the names of Cyprus' three largest banks?
17242000	Describe Gaddafi's parents' educational backgrounds.
13460400	Have any other countries ever competed?
12093600	What was the name of the room that the first exhibition of Cubists took place?
17352000	What was the population of the island in 1872?
13953500	What characteristic of a compilation of witnesses is the most beneficial to a textual critic?
16311800	How many people were living in the Palermo area in 2010?
19323200	Ibn al-Haytham experimented with what around the year 1000?
2772800	What's the name of the comic book character modeled on Schwarzenegger?
2770028	Which comic book character was modeled on Schwarzenegger?
19800800	How many nurses are provided to the outer islands?
17262200	List the two names of Gaddafi's coup.
17141600	Describe the command of Field Marshall James Keith
11981400	Which Danish King was responsible for the Stockholm Bloodbath?
17113600	What two countries concluded a separate peace with Prussia?
15430900	Does God have a gender?
17122900	Name two diverse geographies that king George II had to protect.
14620500	What did culture refer to in practice?
16754000	Has violent crime rate fallen or risen in the last 10 years?
17711400	The wealthiest in Europe used what red dye?
632800	Which product enabled users to view images on the device?
630028	Which Apple product supported images?
16421800	Give one example of energy transformation.
11253800	Which territory had been compared to Gibraltar?
12023900	Which districts compose mostly of 2-4 story structures?
16971500	Which programfacilitates the exchange students across Europe?
15824000	Eusocial insects provide food for their offspring full-time or part-time?
18903200	Had the Football League First Division ever been in the top level?
14581400	Which band toured with Kid Rock?
19652200	Which airport near Paris was one of the first to add civil facilities for handling passenger traffic?
13962800	Explain the process used by McKerrow as an alternative to the stemmaic method
16222900	Finding defects once a change in code had already happened is called?
12100	In what year did Lobund at Notre Dame become an Institute?
10021	When did Lobund at Notre Dame become an Institute?
12693800	360 ships landed in what bay?
10420800	The highest ranking person's title in British india is?
18281100	Where did the Roaring Twenties"  spread to after the war?"
10114000	What two areas was Korea divided into?
13953200	Do textual critics always include additions found in the majority of subsequent versions of a work?
