,Unnamed: 0,class,question,sub_class,pos,ner
2736,2736,DESC,What is the origin of `` Beauty is in the eye of the beholder '' ?,desc,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PUNCT', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', 'PRODUCT', '', '', '', '', '', '', '', '', '']"
2737,2737,ENTY,"What soft drink not only has its own video game , but was featured in its own Marvel comic book ?",food,"['DET', 'ADJ', 'NOUN', 'ADV', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'PROPN', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'NORP', '', '', '']"
2738,2738,ENTY,What oldtime kids ' fare did TV Guide writer Jeff Greenfield call `` one of the most...subversive TV shows in American history '' ?,cremat,"['DET', 'NOUN', 'NOUN', 'PART', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'PUNCT', 'PUNCT', 'NUM', 'ADP', 'DET', 'ADV', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'PERSON', 'PERSON', '', '', '', '', '', '', '', '', '', '', '', '', 'NORP', '', '', '']"
2739,2739,ENTY,Madonna advertises for what soft drink ?,food,"['PROPN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['PERSON', '', '', '', '', '', '']"
2740,2740,ABBR,What does A&W of root beer fame stand for ?,exp,"['PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
2741,2741,ENTY,What tennis term is said to come from the French word for egg ?,termeq,"['DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'NORP', '', '', '', '']"
2742,2742,ENTY,What does a collier mine ?,other,"['PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']","['', '', '', '', '', '']"
2743,2743,NUM,How much money can a person be fined for having a dog on a beach ?,money,"['ADV', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2744,2744,LOC,"What desert country borders Saudi Arabia , Iraq and the Persian Gulf ?",country,"['PRON', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'GPE', 'GPE', '', 'GPE', '', 'LOC', 'LOC', 'LOC', '']"
2745,2745,ENTY,What are the ages in comic book lingo ?,event,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
2746,2746,ENTY,What kinds of animals are in Cambodia ?,animal,"['DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'GPE', '']"
2747,2747,HUM,What South African producer had a 1988 profit of $836 million ?,gr,"['PRON', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'DET', 'NUM', 'NOUN', 'ADP', 'SYM', 'NUM', 'NUM', 'PUNCT']","['', 'NORP', 'NORP', '', '', '', 'DATE', '', '', 'MONEY', 'MONEY', 'MONEY', '']"
2748,2748,HUM,What American actress was the first to be called a `` vamp '' ?,ind,"['PRON', 'ADJ', 'NOUN', 'VERB', 'DET', 'ADJ', 'PART', 'VERB', 'VERB', 'DET', 'PUNCT', 'PUNCT', 'NOUN', 'PUNCT', 'PUNCT']","['', 'NORP', '', '', '', 'ORDINAL', '', '', '', '', '', '', '', '', '']"
2749,2749,DESC,What do the 12 days of Christmas mean ?,def,"['PRON', 'VERB', 'DET', 'NUM', 'NOUN', 'ADP', 'PROPN', 'VERB', 'PUNCT']","['', '', 'DATE', 'DATE', 'DATE', 'DATE', 'DATE', '', '']"
2750,2750,ENTY,"What John Steinbeck novel portrays the Joad family , driven from the Oklahoma dustbowl ?",cremat,"['PRON', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT']","['', 'PERSON', 'PERSON', '', '', '', 'PERSON', '', '', '', '', '', 'GPE', '', '']"
2751,2751,NUM,What date did man first land on the moon ?,date,"['DET', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
2752,2752,LOC,Where are the headquarters of Eli Lilly ?,other,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', 'ORG', 'ORG', '']"
2753,2753,NUM,How many web servers are there ?,count,"['ADV', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADV', 'PUNCT']","['', '', '', '', '', '', '']"
2754,2754,DESC,What 's the last line of Dickens 's A Christmas Carol ?,desc,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PART', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'PERSON', '', '', '', '', '']"
2755,2755,NUM,How many trees go into paper making in a year ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', 'DATE', 'DATE', '']"
2756,2756,LOC,Where can I find info on research being done on oilseeds thru genetics ?,other,"['ADV', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2757,2757,DESC,How come light bulbs go out ?,reason,"['ADV', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADV', 'PUNCT']","['', '', '', '', '', '', '']"
2758,2758,DESC,For what reason did the Shea & Gould law firm close their L.A. office ?,reason,"['ADP', 'DET', 'NOUN', 'VERB', 'DET', 'PROPN', 'CCONJ', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'DET', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', '', '', 'ORG', 'ORG', 'ORG', '', '', '', '', 'GPE', '', '']"
2759,2759,NUM,How far out is the universe ?,dist,"['ADV', 'ADV', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '']"
2760,2760,DESC,What is the difference between a bottle and a jar ?,desc,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
2761,2761,ENTY,What disease is the second-biggest killer of North Americans ?,dismed,"['DET', 'NOUN', 'VERB', 'DET', 'ADV', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'ORDINAL', '', '', '', '', 'NORP', 'NORP', '']"
2762,2762,LOC,Where did the Mayan Indians live ?,other,"['ADV', 'VERB', 'DET', 'PROPN', 'PROPN', 'VERB', 'PUNCT']","['', '', '', 'NORP', 'NORP', '', '']"
2763,2763,LOC,Where was Poe born ?,other,"['ADV', 'VERB', 'PROPN', 'VERB', 'PUNCT']","['', '', 'GPE', '', '']"
2764,2764,DESC,What happens to the female body with lack of sleep and food ?,desc,"['PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '']"
2765,2765,ENTY,What is a fear of crystals or glass ?,dismed,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
2766,2766,ENTY,Name a product that controls the ripening of apples .,product,"['VERB', 'DET', 'NOUN', 'DET', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
2767,2767,NUM,How many warmup pitches does a reliever get coming into a baseball game ?,count,"['ADV', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2768,2768,LOC,Where did Dylan Thomas die ?,other,"['ADV', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PUNCT']","['', '', 'PERSON', 'PERSON', '', '']"
2769,2769,ENTY,What common livestock have the greatest variety of breeds ?,animal,"['PRON', 'ADJ', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
2770,2770,ENTY,What film had Bette Davis creating a scandal by wearing a daring red gown to a society ball ?,cremat,"['DET', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'VERB', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', 'PERSON', 'PERSON', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2771,2771,ENTY,What disease did August von Wassermann develop a specific test for in 196 ?,dismed,"['DET', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADP', 'NUM', 'PUNCT']","['', '', '', 'DATE', '', '', '', '', '', '', '', '', 'CARDINAL', '']"
2772,2772,HUM,What card company sells Christmas ornaments ?,gr,"['DET', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', '', 'DATE', '', '']"
2773,2773,DESC,How do I find out what cities are in a certain area code ?,manner,"['ADV', 'VERB', 'PRON', 'VERB', 'PART', 'PRON', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2774,2774,ENTY,What can communications satellites offer yachts ?,other,"['PRON', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '']"
2775,2775,NUM,How many Fig Newtons are there to the pound ?,count,"['ADV', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', 'PERSON', 'PERSON', '', '', '', '', '', '']"
2776,2776,HUM,Who is the premier of China ?,ind,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', 'GPE', '']"
2777,2777,HUM,What cigar-chewing comedian observed : `` You 're only as old as the woman you feel '' ?,ind,"['DET', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'VERB', 'PUNCT', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2778,2778,NUM,How many bones are there in the human hand ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
2779,2779,HUM,What bread company used to feature stickers of the Cisco Kid on the ends of their packages ?,gr,"['DET', 'NOUN', 'NOUN', 'VERB', 'PART', 'VERB', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', 'ORG', 'ORG', 'ORG', '', '', '', '', '', '', '']"
2780,2780,HUM,Who was the president of Vichy France ?,ind,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', 'ORG', 'ORG', '']"
2781,2781,HUM,Whose kidnaping was termed The Crime of the Century ?,ind,"['DET', 'NOUN', 'VERB', 'VERB', 'DET', 'PROPN', 'ADP', 'DET', 'PROPN', 'PUNCT']","['', '', '', '', 'PERSON', 'PERSON', 'PERSON', 'PERSON', 'PERSON', 'PERSON']"
2782,2782,DESC,What is hydrogen ?,def,"['PRON', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '']"
2783,2783,HUM,What group asked the musical question Do You Believe in Magic ?,gr,"['DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'VERB', 'PRON', 'VERB', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', 'GPE', '']"
2784,2784,LOC,What was the tallest building in America in 1922 ?,other,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NUM', 'PUNCT']","['', '', '', '', '', '', 'GPE', '', 'DATE', '']"
2785,2785,HUM,What buxom blonde appeared on the cover of more than 5 magazines ?,ind,"['PRON', 'NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADP', 'NUM', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', 'CARDINAL', 'CARDINAL', 'CARDINAL', '', '']"
2786,2786,DESC,What is recruitment interview technique ?,def,"['PRON', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '']"
2787,2787,DESC,How does a hurricane form ?,manner,"['ADV', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '']"
2788,2788,DESC,What does the donation process entail ?,def,"['PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '']"
2789,2789,NUM,How far is it from Phoenix to Blythe ?,dist,"['ADV', 'ADV', 'VERB', 'PRON', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', 'GPE', '', 'GPE', '']"
2790,2790,LOC,What New Hampshire hamlet rises early to vote first in U.S. presidential elections ?,city,"['PRON', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADV', 'PART', 'VERB', 'ADV', 'ADP', 'PROPN', 'ADJ', 'NOUN', 'PUNCT']","['', 'GPE', 'GPE', '', '', '', '', '', 'ORDINAL', '', 'GPE', '', '', '']"
2791,2791,NUM,How many people watch network television ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '']"
2792,2792,ENTY,"What garment was named for Bradley , Voorhees and Day ?",product,"['DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT']","['', '', '', '', '', 'ORG', 'ORG', 'ORG', '', '', '']"
2793,2793,HUM,Who first broke the sound barrier ?,ind,"['PRON', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', 'ORDINAL', '', '', '', '', '']"
2794,2794,DESC,How do birds have sex ?,manner,"['ADV', 'VERB', 'NOUN', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '', '', '']"
2795,2795,NUM,How many horses are there on a polo team ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
2796,2796,ENTY,What 's destroyed in Genesis 19 : 24 ?,other,"['PRON', 'VERB', 'VERB', 'ADP', 'PROPN', 'NUM', 'SYM', 'NUM', 'PUNCT']","['', '', '', '', '', 'CARDINAL', '', 'CARDINAL', '']"
2797,2797,ENTY,What new year is celebrated on February 16th ?,event,"['DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'PROPN', 'NOUN', 'PUNCT']","['', '', 'DATE', '', '', '', 'DATE', 'DATE', '']"
2798,2798,DESC,What is Occam 's Razor ?,def,"['PRON', 'VERB', 'PROPN', 'PART', 'PROPN', 'PUNCT']","['', '', '', '', 'PRODUCT', '']"
2799,2799,LOC,Where do the Grimace and Mayor McCheese live ?,other,"['ADV', 'VERB', 'DET', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'VERB', 'PUNCT']","['', '', '', 'PERSON', '', '', 'PERSON', '', '']"
2800,2800,NUM,How long does it take to hike the entire Appalachian Trail ?,period,"['ADV', 'ADV', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'ORG', 'ORG', '']"
2801,2801,HUM,What role do fruits play in the survival of plants ?,ind,"['DET', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
2802,2802,LOC,Where is the world championship sled dog race held each February ?,other,"['ADV', 'VERB', 'DET', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'DET', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', 'DATE', '']"
2803,2803,DESC,What are the medical purposes of `` clitoridectomy '' ?,reason,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PUNCT', 'PUNCT', 'NOUN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
2804,2804,DESC,How is thalassemia defined ?,def,"['ADV', 'VERB', 'ADV', 'VERB', 'PUNCT']","['', '', '', '', '']"
2805,2805,ENTY,What 's the name of the Tampa newspaper ?,cremat,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', 'GPE', '', '']"
2806,2806,DESC,What is a storm surge ?,def,"['PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '']"
2807,2807,DESC,How do you use `` farther '' as opposed to `` further '' ?,manner,"['ADV', 'VERB', 'PRON', 'VERB', 'PUNCT', 'PUNCT', 'ADV', 'PUNCT', 'ADP', 'VERB', 'ADP', 'PUNCT', 'PUNCT', 'ADV', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2808,2808,ENTY,What was the alternate to VHS ?,other,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '']"
2809,2809,ENTY,What is one of the languages of the Sioux ?,lang,"['PRON', 'VERB', 'NUM', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'ORG', '']"
2810,2810,HUM,What Pulitzer Prize-winning novelist ran for mayor of New York City ?,ind,"['PRON', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', 'PERSON', 'PERSON', '', '', '', '', '', '', '', 'GPE', 'GPE', 'GPE', '']"
2811,2811,NUM,How many times can a nickel-cadmium rechargeable battery be recharged ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '']"
2812,2812,DESC,How is cologne made ?,manner,"['ADV', 'VERB', 'NOUN', 'VERB', 'PUNCT']","['', '', '', '', '']"
2813,2813,ENTY,What was the food of the Greek gods called ?,food,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","['', '', '', '', '', '', 'NORP', '', '', '']"
2814,2814,DESC,What does camera-ready art mean ?,def,"['PRON', 'VERB', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '']"
2815,2815,NUM,How many seats does the Batmobile sport ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'DET', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', '', '', 'ORG', '', '']"
2816,2816,NUM,How many cards are dealt to each player in Gin Rummy ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'PERSON', 'PERSON', '']"
2817,2817,DESC,What happened to Phillip Taylor Kramer ?,desc,"['PRON', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', 'PERSON', 'PERSON', 'PERSON', '']"
2818,2818,ENTY,What Erica Jong novel deals with Isadora Wing 's fear ?,cremat,"['PRON', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PART', 'NOUN', 'PUNCT']","['', 'PERSON', 'PERSON', '', '', '', 'PERSON', 'PERSON', 'PERSON', '', '']"
2819,2819,NUM,What time of year do most people fly ?,date,"['DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","['', '', '', 'DATE', '', '', '', '', '']"
2820,2820,HUM,Who was Scrooge 's dead partner in Dickens 's A Christmas Carol ?,ind,"['PRON', 'VERB', 'PROPN', 'PART', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PART', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', 'GPE', '', '', '', '', 'PERSON', '', '', '', '', '']"
2821,2821,DESC,What is the origin of the Christmas tree ?,desc,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', 'DATE', '', '']"
2822,2822,NUM,When is the Thai New Year ?,date,"['ADV', 'VERB', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', 'EVENT', 'EVENT', 'EVENT', 'EVENT', '']"
2823,2823,ENTY,What four tournaments make up tennis ' Grand Slam ?,sport,"['PRON', 'NUM', 'NOUN', 'VERB', 'PART', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT']","['', 'CARDINAL', '', '', '', '', '', 'LOC', 'LOC', '']"
2824,2824,ENTY,What 1964 film introduced the song My Kind of Town ?,cremat,"['PRON', 'NUM', 'NOUN', 'VERB', 'DET', 'NOUN', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', 'DATE', '', '', '', '', 'WORK_OF_ART', 'WORK_OF_ART', 'WORK_OF_ART', 'WORK_OF_ART', '']"
2825,2825,HUM,Who recorded the 1957 hit Tammy ?,ind,"['PRON', 'VERB', 'DET', 'NUM', 'VERB', 'PROPN', 'PUNCT']","['', '', '', 'DATE', '', 'PERSON', '']"
2826,2826,ENTY,What is the term for the side of the mountain that faces the prevailing winds ?,termeq,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'DET', 'VERB', 'DET', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
2827,2827,ENTY,"In Kafka 's Metamorphosis , the hero awakes one morning to find himself turned into what ?",other,"['ADP', 'PROPN', 'PART', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'NUM', 'NOUN', 'PART', 'VERB', 'PRON', 'VERB', 'ADP', 'PRON', 'PUNCT']","['', 'PERSON', '', '', '', '', '', '', 'TIME', 'TIME', '', '', '', '', '', '', '']"
2828,2828,ENTY,What does caliente translate to in English ?,termeq,"['PRON', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'LANGUAGE', '']"
2829,2829,HUM,Who is Mia Farrow 's mother ?,ind,"['PRON', 'VERB', 'PROPN', 'PROPN', 'PART', 'NOUN', 'PUNCT']","['', '', 'PERSON', 'PERSON', 'PERSON', '', '']"
2830,2830,DESC,How do you determine if a computer monitor has an SVGA adapter ?,manner,"['ADV', 'VERB', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'DET', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', 'ORG', '', '']"
2831,2831,NUM,How far can a human eye see ?,dist,"['ADV', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '']"
2832,2832,NUM,What time of year has the most air travel ?,date,"['DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', 'DATE', '', '', '', '', '', '']"
2833,2833,DESC,What does the term `` spaghetti western '' mean ?,def,"['PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
2834,2834,NUM,When was the G7 group of nations formed ?,date,"['ADV', 'VERB', 'DET', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
2835,2835,DESC,What are differences between 1980 and 1990 ?,desc,"['PRON', 'VERB', 'NOUN', 'ADP', 'NUM', 'CCONJ', 'NUM', 'PUNCT']","['', '', '', 'DATE', 'DATE', 'DATE', 'DATE', '']"
2836,2836,HUM,What baseball player was walked the most times ?,ind,"['PRON', 'NOUN', 'NOUN', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
2837,2837,HUM,What famous male vocalist has the same name as the composer of the opera Hansel and Gretel ?,ind,"['DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', 'ORG', '', 'ORG', '']"
2838,2838,ENTY,What were the first frozen foods ?,food,"['PRON', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', 'ORDINAL', '', '', '']"
2839,2839,DESC,Why is Indiglo called Indiglo ?,reason,"['ADV', 'VERB', 'PROPN', 'VERB', 'PROPN', 'PUNCT']","['', '', 'ORG', '', 'ORG', '']"
2840,2840,ENTY,What is the word for love of pain or abuse ?,word,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
2841,2841,NUM,When did they canonize the Bible ?,date,"['ADV', 'VERB', 'PRON', 'VERB', 'DET', 'PROPN', 'PUNCT']","['', '', '', '', '', 'WORK_OF_ART', '']"
2842,2842,HUM,Who was the only president to serve two nonconsecutive terms ?,ind,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'NUM', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', 'CARDINAL', '', '', '']"
